Row 483: Col 0: 3.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.36000001430511475
Row 484: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.3499999940395355
Row 485: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.20000000298023224
Row 486: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.38333332538604736
Row 487: Col 0: 0.0, Col 1: 2.0, Col 2: 0.5, Col 3: 1.0, Target: 0.1666666716337204
Row 488: Col 0: 1.0, Col 1: 3.0, Col 2: 1.0, Col 3: 1.0, Target: 0.1666666716337204
Row 489: Col 0: 0.0, Col 1: 1.0, Col 2: 1.0, Col 3: 1.0, Target: 0.05312500149011612
Row 490: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.3333333432674408
Row 491: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 0.0, Target: 0.125
Row 492: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 2.0, Target: 0.059316664934158325
Row 493: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.1313183307647705
Row 494: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.1666666716337204
Row 495: Col 0: 1.0, Col 1: 0.0, Col 2: 0.5, Col 3: 1.0, Target: 0.2549999952316284
Row 496: Col 0: 0.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.09672500193119049
Row 497: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.2750000059604645
Row 498: Col 0: 2.0, Col 1: 0.0, Col 2: 0.5, Col 3: 2.0, Target: 0.15571166574954987
Row 499: Col 0: 0.0, Col 1: 0.0, Col 2: 1.0, Col 3: 2.0, Target: 0.08732666820287704
Row 500: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 2.0, Target: 0.1044183298945427
Row 501: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 0.0, Target: 0.05495666712522507
Row 502: Col 0: 0.0, Col 1: 0.0, Col 2: 1.0, Col 3: 2.0, Target: 0.06666667014360428
Row 503: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 2.0, Target: 0.1457083374261856
Row 504: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.19166666269302368
Row 505: Col 0: 0.0, Col 1: 0.0, Col 2: 0.5, Col 3: 1.0, Target: 0.14450499415397644
Row 506: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 2.0, Target: 0.125
Row 507: Col 0: 1.0, Col 1: 0.0, Col 2: 0.0, Col 3: 2.0, Target: 0.10808166861534119
Row 508: Col 0: 0.0, Col 1: 0.0, Col 2: 1.0, Col 3: 2.0, Target: 0.20000000298023224
Row 509: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 2.0, Target: 0.2616666555404663
Row 510: Col 0: 0.0, Col 1: 0.0, Col 2: 1.0, Col 3: 0.0, Target: 0.25
Row 511: Col 0: 1.0, Col 1: 0.0, Col 2: 0.5, Col 3: 2.0, Target: 0.11818666756153107
Row 512: Col 0: 0.0, Col 1: 0.0, Col 2: 1.0, Col 3: 0.0, Target: 0.10833333432674408
Row 513: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 0.0, Target: 0.11907333135604858
Row 514: Col 0: 0.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.03333333507180214
Row 515: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 0.0, Target: 0.07999999821186066
Row 516: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.2541666626930237
Row 517: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.11357833445072174
Row 518: Col 0: 1.0, Col 1: 0.0, Col 2: 0.0, Col 3: 2.0, Target: 0.2039099931716919
Row 519: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 2.0, Target: 0.6333333253860474
Row 520: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.11556000262498856
Row 521: Col 0: 0.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.01666666753590107
Row 522: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 0.0, Target: 0.03333333507180214
Row 523: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 2.0, Target: 0.675000011920929
Row 524: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 2.0, Target: 0.22499999403953552
Row 525: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 2.0, Target: 0.29499998688697815
Row 526: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.12999999523162842
Row 527: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.22499999403953552
Row 528: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.1666666716337204
Row 529: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.15053333342075348
Row 530: Col 0: 1.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.14166666567325592
Row 531: Col 0: 1.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.125
Row 532: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.3566666543483734
Row 533: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.32100000977516174
Row 534: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.4440000057220459
Row 535: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.35519999265670776
Row 536: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.18816666305065155
Row 537: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.25833332538604736
Row 538: Col 0: 1.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.23549999296665192
Row 539: Col 0: 1.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.17016667127609253
Row 540: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.19322332739830017
Row 541: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.13610999286174774
Row 542: Col 0: 1.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.34449833631515503
Row 543: Col 0: 1.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.16516666114330292
Row 544: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.21666666865348816
Row 545: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.19166666269302368
Row 546: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.18416666984558105
Row 547: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.21666666865348816
Row 548: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.16508333384990692
Row 549: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.2666666805744171
Row 550: Col 0: 2.0, Col 1: 0.0, Col 2: 0.0, Col 3: 2.0, Target: 0.3421666622161865
Row 551: Col 0: 2.0, Col 1: 0.0, Col 2: 0.0, Col 3: 2.0, Target: 0.23399999737739563
Row 552: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.2933333218097687
Row 553: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.23999999463558197
Row 554: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.3334999978542328
Row 555: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.2666666805744171
Row 556: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.24166665971279144
Row 557: Col 0: 2.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.11749999970197678
Row 558: Col 0: 2.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.3421666622161865
Row 559: Col 0: 2.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.23399999737739563
Row 560: Col 0: 2.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.3421666622161865
Row 561: Col 0: 2.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.30783334374427795
Row 562: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.2918333411216736
Row 563: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.23375000059604645
Row 564: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.19358333945274353
Row 565: Col 0: 2.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.09000000357627869
Row 566: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.28333333134651184
Row 567: Col 0: 1.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.10906333476305008
Row 568: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.13333334028720856
Row 569: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.23333333432674408
Row 570: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.3499999940395355
Row 571: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.23333333432674408
Row 572: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.1666666716337204
Row 573: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.11500000208616257
Row 574: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.3499999940395355
Row 575: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.23333333432674408
Row 576: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.3499999940395355
Row 577: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.250124990940094
Row 578: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.1666666716337204
Row 579: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.0416666679084301
Row 580: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.2108333259820938
Row 581: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.17710000276565552
Row 582: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.36684998869895935
Row 583: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.2667999863624573
Row 584: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.17499999701976776
Row 585: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.1848749965429306
Row 586: Col 0: 1.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.07634499669075012
Row 587: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.23333333432674408
Row 588: Col 0: 2.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.16500000655651093
Row 589: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.10000000149011612
Row 590: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.3209399878978729
Row 591: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.2414233386516571
Row 592: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.38333332538604736
Row 593: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.25
Row 594: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.2504333257675171
Row 595: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.18213333189487457
Row 596: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.3499999940395355
Row 597: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.28333333134651184
Row 598: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.2666666805744171
Row 599: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.21666666865348816
Row 600: Col 0: 0.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.11166666448116302
Row 601: Col 0: 0.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.08666666597127914
Row 602: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.2566666603088379
Row 603: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.20999999344348907
Row 604: Col 0: 2.0, Col 1: 0.0, Col 2: 0.0, Col 3: 1.0, Target: 0.2150000035762787
Row 605: Col 0: 2.0, Col 1: 0.0, Col 2: 1.0, Col 3: 1.0, Target: 0.25
Row 606: Col 0: 1.0, Col 1: 0.0, Col 2: 1.0, Col 3: 2.0, Target: 0.3333333432674408
