date,EBAY,NVDA,YHOO
2014-05-27 00:00:00,51.77,18.82,35.119999
2014-05-28 00:00:00,50.389998,18.98,34.779999
2014-05-29 00:00:00,50.139998,18.950001,34.900002
2014-05-30 00:00:00,50.729997,19.0,34.650002
2014-06-02 00:00:00,50.489998,18.940001,34.869999
2014-06-03 00:00:00,50.419995,18.860001,34.650002
2014-06-04 00:00:00,50.45,18.879999,34.73
2014-06-05 00:00:00,50.580001,18.959999,34.939999
2014-06-06 00:00:00,49.7,19.030001,35.919998
2014-06-09 00:00:00,49.580001,19.049999,36.040001
2014-06-10 00:00:00,48.25,19.15,36.310001
2014-06-11 00:00:00,48.830001,19.4,36.630001
2014-06-12 00:00:00,48.560002,19.52,36.779999
2014-06-13 00:00:00,49.039998,19.540001,36.939999
2014-06-16 00:00:00,49.0,19.48,34.810001
2014-06-17 00:00:00,49.060002,19.610001,34.43
2014-06-18 00:00:00,49.659997,19.59,34.939999
2014-06-19 00:00:00,49.599995,19.139999,34.68
2014-06-20 00:00:00,49.339998,18.93,34.049999
2014-06-23 00:00:00,49.389998,18.709999,33.639999
2014-06-24 00:00:00,48.849995,18.42,33.48
2014-06-25 00:00:00,49.319999,18.610001,33.25
2014-06-26 00:00:00,49.469999,18.360001,33.66
2014-06-27 00:00:00,50.080001,18.379999,34.25
2014-06-30 00:00:00,50.060002,18.540001,35.130001
2014-07-01 00:00:00,50.5,18.75,35.349998
2014-07-02 00:00:00,50.549996,18.68,35.880001
2014-07-03 00:00:00,50.939999,18.85,36.139999
2014-07-07 00:00:00,50.739999,18.700001,35.52
2014-07-08 00:00:00,50.179997,18.549999,34.529999
2014-07-09 00:00:00,50.929997,19.110001,34.849998
2014-07-10 00:00:00,50.339998,19.01,34.93
2014-07-11 00:00:00,51.500001,19.049999,35.43
2014-07-14 00:00:00,51.159998,19.290001,35.700001
2014-07-15 00:00:00,50.819999,19.370001,35.610001000000004
2014-07-16 00:00:00,50.7,19.35,33.790001000000004
2014-07-17 00:00:00,51.029997,19.299999,33.209999
2014-07-18 00:00:00,51.479997,18.440001,33.330002
2014-07-21 00:00:00,51.700001,18.549999,33.279999
2014-07-22 00:00:00,52.049996,18.469999,33.599998
2014-07-23 00:00:00,52.659998,18.08,34.709999
2014-07-24 00:00:00,53.229997,18.110001,36.169998
2014-07-25 00:00:00,52.749996,17.790001,36.119999
2014-07-28 00:00:00,52.929997,17.719998999999998,35.900002
2014-07-29 00:00:00,53.209998,17.780001000000002,35.68
2014-07-30 00:00:00,53.229997,18.08,36.599998
2014-07-31 00:00:00,52.830002,17.5,35.810001
2014-08-01 00:00:00,52.529997,17.690001000000002,35.619999
2014-08-04 00:00:00,53.059998,17.65,36.529999
2014-08-05 00:00:00,53.259998,17.66,35.700001
2014-08-06 00:00:00,53.459998,17.639999,35.790001000000004
2014-08-07 00:00:00,53.559998,17.459999,35.66
2014-08-08 00:00:00,54.089999,19.0,35.91
2014-08-11 00:00:00,53.879998,18.9,35.790001000000004
2014-08-12 00:00:00,53.429997,18.9,35.52
2014-08-13 00:00:00,52.939999,19.01,36.189999
2014-08-14 00:00:00,52.929997,18.799999,36.360001
2014-08-15 00:00:00,52.639999,19.040001,36.470001
2014-08-18 00:00:00,53.109998,19.299999,37.380001
2014-08-19 00:00:00,53.749997,19.370001,37.830002
2014-08-20 00:00:00,53.400001,19.25,37.5
2014-08-21 00:00:00,55.89,19.07,37.639999
2014-08-22 00:00:00,55.499997,19.08,38.009998
2014-08-25 00:00:00,55.49,19.110001,37.709999
2014-08-26 00:00:00,56.249997,19.450001,37.790001
2014-08-27 00:00:00,55.919996,19.23,38.18
2014-08-28 00:00:00,55.429998,19.389999,38.310001
2014-08-29 00:00:00,55.499997,19.450001,38.509998
2014-09-02 00:00:00,54.879998,19.5,39.27
2014-09-03 00:00:00,54.549997,19.68,38.869999
2014-09-04 00:00:00,54.439995,20.030001,39.189999
2014-09-05 00:00:00,53.900001,19.969999,39.59
2014-09-08 00:00:00,54.229998,19.790001,41.810001
2014-09-09 00:00:00,52.729997,19.540001,40.779999
2014-09-10 00:00:00,51.099996,19.610001,41.139999
2014-09-11 00:00:00,50.679997,19.41,41.259998
2014-09-12 00:00:00,52.189999,19.120001,42.880001
2014-09-15 00:00:00,50.959998,18.860001,42.549999
2014-09-16 00:00:00,51.609998,19.139999,42.709999
2014-09-17 00:00:00,51.950001,19.15,42.59
2014-09-18 00:00:00,52.700001,19.440001,42.09
2014-09-19 00:00:00,52.400001,19.08,40.93
2014-09-22 00:00:00,52.47,18.889999,38.650002
2014-09-23 00:00:00,52.739999,18.809999,39.049999
2014-09-24 00:00:00,52.929997,18.92,39.880001
2014-09-25 00:00:00,52.150001,18.51,38.950001
2014-09-26 00:00:00,52.929997,18.549999,40.66
2014-09-29 00:00:00,52.659998,18.52,40.52
2014-09-30 00:00:00,56.629998,18.450001,40.75
2014-10-01 00:00:00,55.459999,18.27,40.32
2014-10-02 00:00:00,54.859999,18.190001,40.5
2014-10-03 00:00:00,54.439995,18.23,41.029999
2014-10-06 00:00:00,53.549997,18.120001,41.52
2014-10-07 00:00:00,52.97,17.93,40.93
2014-10-08 00:00:00,54.509999,18.26,41.080002
2014-10-09 00:00:00,52.859998,17.91,41.099998
2014-10-10 00:00:00,51.859998,16.85,39.599998
2014-10-13 00:00:00,50.459998,16.790001,38.380001
2014-10-14 00:00:00,50.589998,17.18,37.970001
2014-10-15 00:00:00,50.239998,17.440001000000002,37.82
2014-10-16 00:00:00,47.88,17.450001,38.119999
2014-10-17 00:00:00,47.95,17.42,38.450001
2014-10-20 00:00:00,49.2,17.57,39.279999
2014-10-21 00:00:00,50.859998,18.32,40.18
2014-10-22 00:00:00,50.130001,17.889999,42.0
2014-10-23 00:00:00,50.789999,18.290001,42.599998
2014-10-24 00:00:00,51.12,18.48,43.5
2014-10-27 00:00:00,51.189999,18.49,44.700001
2014-10-28 00:00:00,51.2,18.93,45.869999
2014-10-29 00:00:00,51.330001,18.809999,45.43
2014-10-30 00:00:00,51.549996,18.690001,45.630001
2014-10-31 00:00:00,52.499996,19.540001,46.049999
2014-11-03 00:00:00,52.700001,19.870001,46.34
2014-11-04 00:00:00,53.27,20.129999,47.080002
2014-11-05 00:00:00,53.589999,20.129999,47.459999
2014-11-06 00:00:00,53.259998,20.219999,47.93
2014-11-07 00:00:00,53.52,19.790001,48.549999
2014-11-10 00:00:00,53.889999,20.02,49.41
2014-11-11 00:00:00,54.189995,19.780001,49.049999
2014-11-12 00:00:00,54.059999,19.65,50.599998
2014-11-13 00:00:00,54.36999599999999,19.549999,50.5
2014-11-14 00:00:00,54.359999,19.790001,51.75
2014-11-17 00:00:00,54.830002,19.700001,52.369999
2014-11-18 00:00:00,55.379998,20.17,51.75
2014-11-19 00:00:00,54.939995,20.01,50.580002
2014-11-20 00:00:00,54.54,20.34,51.25
2014-11-21 00:00:00,54.419996,20.450001,51.040001
2014-11-24 00:00:00,54.39,20.58,51.830002
2014-11-25 00:00:00,54.400001,20.57,51.720001
2014-11-26 00:00:00,54.569996,20.92,51.93
2014-11-28 00:00:00,54.879998,20.969999,51.740002
2014-12-01 00:00:00,54.86999599999999,20.58,50.099998
2014-12-02 00:00:00,55.020001,20.610001,50.669998
2014-12-03 00:00:00,54.809999,21.139999,50.279999
2014-12-04 00:00:00,54.669996,20.950001,50.41
2014-12-05 00:00:00,54.809999,21.07,50.990002
2014-12-08 00:00:00,55.150002,20.799999,49.619999
2014-12-09 00:00:00,55.400002,20.73,50.509998
2014-12-10 00:00:00,55.270001,20.27,49.209999
2014-12-11 00:00:00,56.79,20.26,49.939999
2014-12-12 00:00:00,55.770001,19.629999,50.240002
2014-12-15 00:00:00,55.439995,19.57,49.82
2014-12-16 00:00:00,55.939995,19.35,48.849998
2014-12-17 00:00:00,56.409999,20.139999,50.119999
2014-12-18 00:00:00,57.529999,20.219999,50.91
2014-12-19 00:00:00,57.139996,20.42,50.880001
2014-12-22 00:00:00,57.329999,20.780001,51.150002
2014-12-23 00:00:00,57.229998,20.65,50.02
2014-12-24 00:00:00,57.099998,20.57,50.650002
2014-12-26 00:00:00,57.04,20.59,50.860001
2014-12-29 00:00:00,57.029998,20.559999,50.529999
2014-12-30 00:00:00,57.220001,20.370001,51.220001
2014-12-31 00:00:00,56.11999599999999,20.049999,50.509998
2015-01-02 00:00:00,56.209999,20.129999,50.169998
2015-01-05 00:00:00,55.74,19.790001,49.130001
2015-01-06 00:00:00,55.019996,19.190001,49.209999
2015-01-07 00:00:00,54.929998,19.139999,48.59
2015-01-08 00:00:00,56.409999,19.860001,50.23
2015-01-09 00:00:00,55.629998,19.940001,49.720001
2015-01-12 00:00:00,55.199997,19.690001,48.799999
2015-01-13 00:00:00,55.129998,19.66,48.299999
2015-01-14 00:00:00,54.029998,19.74,47.509998
2015-01-15 00:00:00,53.02,19.6,46.23
2015-01-16 00:00:00,53.659998,19.959999,46.470001
2015-01-20 00:00:00,53.679998,20.02,47.630001
2015-01-21 00:00:00,53.379997,20.299999,48.18
2015-01-22 00:00:00,57.149998,20.65,48.889999
2015-01-23 00:00:00,56.759999,20.709999,48.950001
2015-01-26 00:00:00,56.059999,20.620001,49.439999
2015-01-27 00:00:00,54.69,19.629999,47.990002
2015-01-28 00:00:00,53.839999,19.309999,46.459999
2015-01-29 00:00:00,53.959999,19.780001,43.73
2015-01-30 00:00:00,52.999996,19.200001,43.990002
2015-02-02 00:00:00,53.709998,19.620001,44.689999
2015-02-03 00:00:00,54.249997,20.110001,44.700001
2015-02-04 00:00:00,53.709998,20.16,44.049999
2015-02-05 00:00:00,54.29,20.49,43.549999
2015-02-06 00:00:00,54.499997,20.4,42.939999
2015-02-09 00:00:00,54.329998,20.379999,42.57
2015-02-10 00:00:00,55.269996,20.950001,43.07
2015-02-11 00:00:00,55.14,20.809999,42.959999
2015-02-12 00:00:00,54.74,22.299999,43.93
2015-02-13 00:00:00,56.469996,22.309999,44.419998
2015-02-17 00:00:00,56.419996,22.379999,43.529999
2015-02-18 00:00:00,56.899998,22.120001,43.650002
2015-02-19 00:00:00,57.649998,22.18,44.369999
2015-02-20 00:00:00,58.019997,22.34,44.110001
2015-02-23 00:00:00,58.069997,22.16,43.529999
2015-02-24 00:00:00,58.399998,22.309999,43.380001
2015-02-25 00:00:00,58.349998,22.139999,44.43
2015-02-26 00:00:00,58.539996,22.200001,44.450001
2015-02-27 00:00:00,57.91,22.059999,44.279999
2015-03-02 00:00:00,58.379999,22.6,44.110001
2015-03-03 00:00:00,58.26,22.18,42.619999
2015-03-04 00:00:00,58.31,22.43,43.990002
2015-03-05 00:00:00,59.079999,22.860001,44.16
2015-03-06 00:00:00,59.869997,22.549999,43.439999
2015-03-09 00:00:00,60.81,22.610001,42.98
2015-03-10 00:00:00,59.21,23.0,42.68
2015-03-11 00:00:00,59.679999,22.879999,42.5
2015-03-12 00:00:00,59.41,22.67,42.950001
2015-03-13 00:00:00,59.069997,22.700001,42.869999
2015-03-16 00:00:00,59.569997,22.969999,43.509998
2015-03-17 00:00:00,59.489996,23.25,43.790001
2015-03-18 00:00:00,58.429999,22.870001,44.669998
2015-03-19 00:00:00,57.879999,23.219999,44.98
2015-03-20 00:00:00,57.929999,23.469999,45.040001
2015-03-23 00:00:00,58.619997,22.709999,44.720001
2015-03-24 00:00:00,59.51,22.4,44.419998
2015-03-25 00:00:00,58.06,21.040001,44.200001
2015-03-26 00:00:00,57.519997,20.969999,44.470001
2015-03-27 00:00:00,57.629999,21.379999,45.099998
2015-03-30 00:00:00,57.929999,21.469999,44.950001
2015-03-31 00:00:00,57.679999,20.93,44.439999
2015-04-01 00:00:00,57.129998,21.01,44.130001
2015-04-02 00:00:00,56.909999,21.059999,44.150002
2015-04-06 00:00:00,56.819997,21.67,43.669998
2015-04-07 00:00:00,57.079998,21.860001,43.610001
2015-04-08 00:00:00,57.109999,22.02,45.169998
2015-04-09 00:00:00,57.009999,22.530001,45.630001
2015-04-10 00:00:00,57.34,22.76,45.18
2015-04-13 00:00:00,56.94,22.549999,44.77
2015-04-14 00:00:00,56.949998,22.360001,45.529999
2015-04-15 00:00:00,57.019997,22.629999,45.73
2015-04-16 00:00:00,57.04,22.49,45.779999
2015-04-17 00:00:00,55.79,22.200001,44.450001
2015-04-20 00:00:00,56.069996,22.09,44.66
2015-04-21 00:00:00,56.419996,22.059999,44.490002
2015-04-22 00:00:00,56.749997,22.309999,43.98
2015-04-23 00:00:00,58.889996,22.219999,43.700001
2015-04-24 00:00:00,59.199998,22.030001,44.52
2015-04-27 00:00:00,59.089996,22.200001,44.360001
2015-04-28 00:00:00,59.479999,22.309999,44.34
2015-04-29 00:00:00,58.879999,22.139999,43.279999
2015-04-30 00:00:00,58.26,22.200001,42.57
2015-05-01 00:00:00,59.299998,22.75,42.509998
2015-05-04 00:00:00,59.11,22.610001,42.040001
2015-05-05 00:00:00,57.939996,22.030001,41.299999
2015-05-06 00:00:00,57.49,22.1,41.66
2015-05-07 00:00:00,57.96,22.49,43.869999
2015-05-08 00:00:00,58.819997,20.83,44.09
2015-05-11 00:00:00,58.339996,20.629999,43.599998
2015-05-12 00:00:00,58.299998,20.83,43.84
2015-05-13 00:00:00,58.81,20.950001,44.400002
2015-05-14 00:00:00,60.099998,21.290001,44.950001
2015-05-15 00:00:00,59.41,21.299999,44.75
2015-05-18 00:00:00,59.46,21.27,44.360001
2015-05-19 00:00:00,59.249998,21.040001,40.98
2015-05-20 00:00:00,59.149998,21.040001,42.790001
2015-05-21 00:00:00,59.739996,20.889999,43.68
2015-05-22 00:00:00,59.719997,20.860001,43.490002
2015-05-26 00:00:00,58.729999,20.73,42.849998
2015-05-27 00:00:00,59.379999,21.84,43.380001
2015-05-28 00:00:00,60.56,22.139999,43.07
2015-05-29 00:00:00,61.359996,22.129999,42.939999
2015-06-01 00:00:00,62.559996,22.379999,43.349998
2015-06-02 00:00:00,61.999999,21.940001,43.150002
2015-06-03 00:00:00,62.009996,21.700001,43.209999
2015-06-04 00:00:00,62.489997,22.09,42.880001
2015-06-05 00:00:00,63.23,22.26,42.810001
2015-06-08 00:00:00,60.849999,21.75,42.009998
2015-06-09 00:00:00,60.41,21.860001,41.630001
2015-06-10 00:00:00,60.469998,21.469999,42.060001
2015-06-11 00:00:00,60.449998,21.700001,40.939999
2015-06-12 00:00:00,60.019997,21.110001,40.529999
2015-06-15 00:00:00,59.999998,21.07,40.470001
2015-06-16 00:00:00,60.519998,21.33,40.639999
2015-06-17 00:00:00,60.549999,21.58,40.959999
2015-06-18 00:00:00,60.689997,21.940001,40.91
2015-06-19 00:00:00,61.169998,21.870001,40.509998
2015-06-22 00:00:00,61.749999,21.780001,40.73
2015-06-23 00:00:00,61.93,21.219999,40.650002
2015-06-24 00:00:00,61.609996,21.01,40.939999
2015-06-25 00:00:00,61.599999,21.17,41.07
2015-06-26 00:00:00,61.039997,20.74,40.060001
2015-06-29 00:00:00,59.369997,20.120001,38.91
2015-06-30 00:00:00,60.239997,20.110001,39.290001
2015-07-01 00:00:00,60.429999,20.4,39.330002
2015-07-02 00:00:00,61.849999,20.42,39.380001
2015-07-06 00:00:00,61.759996,20.17,38.610001
2015-07-07 00:00:00,61.98,19.790001,38.23
2015-07-08 00:00:00,60.989997,19.65,37.23
2015-07-09 00:00:00,61.769998,19.41,37.610001
2015-07-10 00:00:00,62.369998,19.75,37.919998
2015-07-13 00:00:00,63.469998,19.879999,38.759998
2015-07-14 00:00:00,63.589998,19.889999,38.630001
2015-07-15 00:00:00,63.439997,19.75,38.380001
2015-07-16 00:00:00,65.589998,20.190001,38.91
2015-07-17 00:00:00,66.289998,20.07,39.68
2015-07-20 00:00:00,28.57,19.700001,39.540001
2015-07-21 00:00:00,28.6,19.790001,39.73
2015-07-22 00:00:00,28.450001,19.41,39.240002
2015-07-23 00:00:00,28.43,19.65,39.209999
2015-07-24 00:00:00,28.23,19.42,38.849998
2015-07-27 00:00:00,28.0,19.309999,37.84
2015-07-28 00:00:00,28.33,19.73,37.720001
2015-07-29 00:00:00,28.75,19.969999,37.669998
2015-07-30 00:00:00,28.370001,20.02,37.419998
2015-07-31 00:00:00,28.120001,19.950001,36.669998
2015-08-03 00:00:00,28.33,20.290001,36.689999
2015-08-04 00:00:00,28.41,20.370001,37.119999
2015-08-05 00:00:00,28.559999,20.58,37.25
2015-08-06 00:00:00,28.16,20.450001,36.459999
2015-08-07 00:00:00,28.549999,22.98,36.669998
2015-08-10 00:00:00,28.66,23.780001,37.150002
2015-08-11 00:00:00,28.139999,23.66,36.029999
2015-08-12 00:00:00,28.01,23.719999,34.490002000000004
2015-08-13 00:00:00,27.99,23.52,35.93
2015-08-14 00:00:00,28.26,23.540001,36.240002
2015-08-17 00:00:00,28.290001,23.389999,36.099998
2015-08-18 00:00:00,27.77,23.08,35.689999
2015-08-19 00:00:00,27.43,22.99,35.189999
2015-08-20 00:00:00,26.52,22.16,34.099998
2015-08-21 00:00:00,25.77,21.469999,32.93
2015-08-24 00:00:00,24.93,20.709999,31.309999
2015-08-25 00:00:00,25.23,20.280001,31.74
2015-08-26 00:00:00,26.17,21.809999,32.52
2015-08-27 00:00:00,27.1,22.629999,33.689999
2015-08-28 00:00:00,27.25,22.73,33.139999
2015-08-31 00:00:00,27.110001,22.48,32.240002000000004
2015-09-01 00:00:00,26.48,21.559999,31.6
2015-09-02 00:00:00,26.870001,22.209999,31.77
2015-09-03 00:00:00,27.040001,22.27,32.540001000000004
2015-09-04 00:00:00,26.48,21.75,31.58
2015-09-08 00:00:00,26.360001,22.68,30.9
2015-09-09 00:00:00,26.200001,22.23,31.52
2015-09-10 00:00:00,26.15,22.58,31.15
2015-09-11 00:00:00,26.32,22.65,31.43
2015-09-14 00:00:00,25.75,22.690001,30.32
2015-09-15 00:00:00,25.98,22.940001,31.040001
2015-09-16 00:00:00,26.74,23.1,31.4
2015-09-17 00:00:00,26.27,23.309999,30.93
2015-09-18 00:00:00,26.02,23.290001,30.74
2015-09-21 00:00:00,25.92,23.530001,31.17
2015-09-22 00:00:00,25.610001,22.889999,30.4
2015-09-23 00:00:00,25.59,23.0,29.74
2015-09-24 00:00:00,25.610001,23.440001,29.34
2015-09-25 00:00:00,25.33,23.610001,29.129999
2015-09-28 00:00:00,24.139999,23.299999,27.6
2015-09-29 00:00:00,24.08,23.709999,28.26
2015-09-30 00:00:00,24.440001,24.65,28.91
2015-10-01 00:00:00,24.91,24.17,28.91
2015-10-02 00:00:00,25.530001,24.799999,30.709999
2015-10-05 00:00:00,25.74,25.42,30.85
2015-10-06 00:00:00,25.68,25.75,30.959999
2015-10-07 00:00:00,25.68,26.02,31.870001
2015-10-08 00:00:00,24.15,26.17,32.369999
2015-10-09 00:00:00,24.299999,26.07,32.52
2015-10-12 00:00:00,24.559999,26.35,32.860001000000004
2015-10-13 00:00:00,24.620001,26.4,32.34
2015-10-14 00:00:00,24.0,27.360001,32.09
2015-10-15 00:00:00,24.51,27.43,33.48
2015-10-16 00:00:00,24.549999,27.860001,33.369999
2015-10-19 00:00:00,24.559999,27.809999,33.5
2015-10-20 00:00:00,24.42,27.77,32.830002
2015-10-21 00:00:00,24.209999,27.41,31.120001
2015-10-22 00:00:00,27.58,28.4,31.67
2015-10-23 00:00:00,28.16,28.59,33.169998
2015-10-26 00:00:00,28.17,28.459999,33.400002
2015-10-27 00:00:00,28.370001,28.440001,34.299999
2015-10-28 00:00:00,28.25,28.67,35.189999
2015-10-29 00:00:00,28.18,27.68,35.049999
2015-10-30 00:00:00,27.9,28.370001,35.619999
2015-11-02 00:00:00,28.5,28.700001,35.27
2015-11-03 00:00:00,28.9,28.5,34.720001
2015-11-04 00:00:00,29.299999,28.030001,35.07
2015-11-05 00:00:00,29.299999,27.709999,35.119999
2015-11-06 00:00:00,29.4,31.549999,34.200001
2015-11-09 00:00:00,29.18,31.41,33.68
2015-11-10 00:00:00,29.139999,30.809999,33.990002000000004
2015-11-11 00:00:00,28.950001,30.51,33.380001
2015-11-12 00:00:00,28.559999,30.4,33.23
2015-11-13 00:00:00,28.190001,29.799999,32.189999
2015-11-16 00:00:00,28.48,30.4,32.950001
2015-11-17 00:00:00,28.450001,30.4,32.860001000000004
2015-11-18 00:00:00,28.75,31.030001,32.98
2015-11-19 00:00:00,28.77,31.120001,32.630001
2015-11-20 00:00:00,29.059999,31.389999,33.110001000000004
2015-11-23 00:00:00,28.84,30.92,33.360001000000004
2015-11-24 00:00:00,29.0,31.17,32.959999
2015-11-25 00:00:00,29.0,31.129999,33.16
2015-11-27 00:00:00,29.1,31.389999,32.939999
2015-11-30 00:00:00,29.59,31.719999,33.810001
2015-12-01 00:00:00,29.049999,32.75,33.709999
2015-12-02 00:00:00,28.969999,32.5,35.650002
2015-12-03 00:00:00,28.59,32.43,34.34
2015-12-04 00:00:00,29.35,33.75,34.91
2015-12-07 00:00:00,29.049999,33.110001000000004,34.68
2015-12-08 00:00:00,28.790001,33.560001,34.849998
2015-12-09 00:00:00,28.34,32.709999,34.400002
2015-12-10 00:00:00,28.57,32.98,34.630001
2015-12-11 00:00:00,27.969999,32.490002000000004,32.91
2015-12-14 00:00:00,28.040001,32.57,32.59
2015-12-15 00:00:00,28.309999,32.970001,33.029999
2015-12-16 00:00:00,28.57,33.169998,33.779999
2015-12-17 00:00:00,28.049999,32.669998,33.23
2015-12-18 00:00:00,27.459999,32.139999,32.950001
2015-12-21 00:00:00,27.59,32.900002,32.970001
2015-12-22 00:00:00,27.889999,32.93,34.189999
2015-12-23 00:00:00,27.780001,33.060001,34.450001
2015-12-24 00:00:00,27.66,33.169998,34.110001000000004
2015-12-28 00:00:00,27.639999,33.139999,33.599998
2015-12-29 00:00:00,27.91,33.68,34.040001000000004
2015-12-30 00:00:00,27.75,33.389999,33.369999
2015-12-31 00:00:00,27.48,32.959999,33.259998
2016-01-04 00:00:00,26.43,32.369999,31.4
2016-01-05 00:00:00,26.120001,32.889999,32.200001
2016-01-06 00:00:00,26.41,31.530001,32.16
2016-01-07 00:00:00,25.690001,30.280001,30.16
2016-01-08 00:00:00,25.75,29.629999,30.629999
2016-01-11 00:00:00,26.1,29.68,30.17
2016-01-12 00:00:00,26.209999,30.18,30.690001
2016-01-13 00:00:00,25.41,29.26,29.440001
2016-01-14 00:00:00,25.860001,28.67,30.32
2016-01-15 00:00:00,25.26,27.110001,29.139999
2016-01-19 00:00:00,25.77,27.33,29.74
2016-01-20 00:00:00,25.82,27.48,28.780001
2016-01-21 00:00:00,26.09,27.799999,29.309999
2016-01-22 00:00:00,26.43,28.450001,29.75
2016-01-25 00:00:00,26.139999,28.42,29.780001
2016-01-26 00:00:00,26.65,28.700001,29.98
2016-01-27 00:00:00,26.42,28.360001,29.690001
2016-01-28 00:00:00,23.129999,28.049999,28.75
2016-01-29 00:00:00,23.459999,29.290001,29.51
2016-02-01 00:00:00,23.940001,29.299999,29.57
2016-02-02 00:00:00,23.290001,28.059999,29.059999
2016-02-03 00:00:00,23.5,28.200001,27.68
2016-02-04 00:00:00,23.49,28.209999,29.15
2016-02-05 00:00:00,23.200001,26.43,27.969999
2016-02-08 00:00:00,22.48,25.219999,27.049999
2016-02-09 00:00:00,22.01,25.49,26.82
2016-02-10 00:00:00,22.32,25.43,27.1
2016-02-11 00:00:00,22.08,25.299999,26.76
2016-02-12 00:00:00,22.49,25.73,27.040001
2016-02-16 00:00:00,22.950001,26.99,29.280001
2016-02-17 00:00:00,23.219999,27.66,29.370001
2016-02-18 00:00:00,23.530001,30.040001,29.42
2016-02-19 00:00:00,23.809999,30.440001,30.040001
2016-02-22 00:00:00,24.24,31.52,31.17
2016-02-23 00:00:00,23.620001,31.6,30.67
2016-02-24 00:00:00,23.959999,31.82,30.950001
2016-02-25 00:00:00,24.18,31.889999,31.360001
2016-02-26 00:00:00,24.18,31.68,31.370001
2016-02-29 00:00:00,23.799999,31.360001,31.790001
2016-03-01 00:00:00,24.25,32.75,32.799999
2016-03-02 00:00:00,23.719999,32.939999,32.91
2016-03-03 00:00:00,23.940001,32.650002,32.880001
2016-03-04 00:00:00,24.41,32.549999,33.860001000000004
2016-03-07 00:00:00,24.26,32.34,33.959999
2016-03-08 00:00:00,24.07,31.75,32.93
2016-03-09 00:00:00,23.950001,31.73,33.509998
2016-03-10 00:00:00,23.690001,31.68,32.82
2016-03-11 00:00:00,24.02,32.220001,33.810001
2016-03-14 00:00:00,24.280001,32.299999,33.580002
2016-03-15 00:00:00,23.58,32.139999,33.259998
2016-03-16 00:00:00,23.68,33.099998,34.009998
2016-03-17 00:00:00,23.76,32.82,34.279999
2016-03-18 00:00:00,23.77,33.810001,35.169998
2016-03-21 00:00:00,24.34,33.91,35.470001
2016-03-22 00:00:00,24.129999,33.849998,35.41
2016-03-23 00:00:00,24.17,34.43,34.799999
2016-03-24 00:00:00,24.33,34.48,34.860001000000004
2016-03-28 00:00:00,24.120001,34.830002,35.23
2016-03-29 00:00:00,24.1,35.389999,36.32
2016-03-30 00:00:00,24.040001,35.759998,36.560001
2016-03-31 00:00:00,23.860001,35.630001,36.810001
2016-04-01 00:00:00,23.879999,36.150002,36.48
2016-04-04 00:00:00,24.030001,35.799999,37.02
2016-04-05 00:00:00,24.389999,35.75,36.41
2016-04-06 00:00:00,25.43,35.799999,36.66
2016-04-07 00:00:00,24.1,35.43,36.169998
2016-04-08 00:00:00,24.07,35.66,36.07
2016-04-11 00:00:00,24.059999,35.880001,36.48
2016-04-12 00:00:00,24.42,35.84,36.66
2016-04-13 00:00:00,25.08,36.740002,37.310001
2016-04-14 00:00:00,25.209999,36.84,37.169998
2016-04-15 00:00:00,25.219999,37.130001,36.509998
2016-04-18 00:00:00,25.309999,36.970001,36.52
2016-04-19 00:00:00,24.299999,36.310001,36.330002
2016-04-20 00:00:00,24.66,36.450001,37.84
2016-04-21 00:00:00,24.690001,36.41,37.669998
2016-04-22 00:00:00,24.4,36.27,37.48
2016-04-25 00:00:00,24.219999,36.450001,37.23
2016-04-26 00:00:00,24.49,36.48,37.110001
2016-04-27 00:00:00,25.27,37.310001,36.950001
2016-04-28 00:00:00,24.620001,36.200001,36.59
2016-04-29 00:00:00,24.43,35.529999,36.599998
2016-05-02 00:00:00,24.26,36.0,36.529999
2016-05-03 00:00:00,23.98,35.57,36.009998
2016-05-04 00:00:00,23.799999,34.759998,36.0
2016-05-05 00:00:00,23.809999,34.970001,36.939999
2016-05-06 00:00:00,23.82,35.330002,37.23
2016-05-09 00:00:00,24.02,35.279999,37.18
2016-05-10 00:00:00,24.16,35.959999,37.439999
2016-05-11 00:00:00,23.74,36.060001,37.369999
2016-05-12 00:00:00,23.58,35.57,37.029999
2016-05-13 00:00:00,23.780001,40.98,36.48
2016-05-16 00:00:00,23.799999,42.189999,37.48
2016-05-17 00:00:00,23.27,42.279999,37.27
2016-05-18 00:00:00,23.690001,43.360001,37.240002
2016-05-19 00:00:00,23.42,43.549999,37.02
2016-05-20 00:00:00,23.65,44.330002,36.5
2016-05-23 00:00:00,23.459999,44.400002,36.66
2016-05-24 00:00:00,24.049999,45.360001,37.529999
2016-05-25 00:00:00,24.040001,45.169998,35.59
2016-05-26 00:00:00,24.120001,45.650002,36.759998
2016-05-27 00:00:00,24.360001,45.900002,37.82
2016-05-31 00:00:00,24.459999,46.720001,37.939999
2016-06-01 00:00:00,24.07,46.810001,36.650002
2016-06-02 00:00:00,24.25,47.139999,37.150002
2016-06-03 00:00:00,23.98,46.48,36.599998
2016-06-06 00:00:00,23.99,46.240002,37.07
2016-06-07 00:00:00,24.280001,46.330002,36.73
2016-06-08 00:00:00,24.23,46.18,36.970001
2016-06-09 00:00:00,24.33,47.380001,37.349998
2016-06-10 00:00:00,24.07,46.200001,36.830002
2016-06-13 00:00:00,23.889999,46.790001,36.470001
