date,EBAY,YHOO
2010-01-05 00:00:00,23.65,17.23
2010-01-06 00:00:00,23.5,17.17
2010-01-07 00:00:00,23.229998,16.700001
2010-01-08 00:00:00,23.509999,16.700001
2010-01-11 00:00:00,23.45,16.74
2010-01-12 00:00:00,23.19,16.68
2010-01-13 00:00:00,23.6,16.9
2010-01-14 00:00:00,22.88,17.120001000000002
2010-01-15 00:00:00,22.469998,16.82
2010-01-19 00:00:00,23.259999,16.75
2010-01-20 00:00:00,22.23,16.379998999999998
2010-01-21 00:00:00,24.129998,16.200001
2010-01-22 00:00:00,23.579998,15.88
2010-01-25 00:00:00,23.69,15.86
2010-01-26 00:00:00,24.069999,15.99
2010-01-27 00:00:00,23.969999,15.98
2010-01-28 00:00:00,23.329998,15.44
2010-01-29 00:00:00,23.019999,15.01
2010-02-01 00:00:00,23.169999,15.05
2010-02-02 00:00:00,23.079998,15.17
2010-02-03 00:00:00,23.229998,15.46
2010-02-04 00:00:00,22.449999,15.01
2010-02-05 00:00:00,22.709999,15.19
2010-02-08 00:00:00,22.49,14.99
2010-02-09 00:00:00,22.369998,15.07
2010-02-10 00:00:00,21.959999,14.8
2010-02-11 00:00:00,22.13,15.22
2010-02-12 00:00:00,21.769998,15.17
2010-02-16 00:00:00,22.519998,15.41
2010-02-17 00:00:00,22.68,15.44
2010-02-18 00:00:00,22.84,15.54
2010-02-19 00:00:00,23.419999,15.58
2010-02-22 00:00:00,23.279998000000003,15.49
2010-02-23 00:00:00,22.89,15.38
2010-02-24 00:00:00,23.259999,15.59
2010-02-25 00:00:00,23.0,15.24
2010-02-26 00:00:00,23.019999,15.31
2010-03-01 00:00:00,23.879998,15.79
2010-03-02 00:00:00,23.99,15.73
2010-03-03 00:00:00,23.509999,15.57
2010-03-04 00:00:00,23.779998000000003,15.81
2010-03-05 00:00:00,24.629999,16.059998999999998
2010-03-08 00:00:00,24.839998,16.52
2010-03-09 00:00:00,25.51,16.530001000000002
2010-03-10 00:00:00,25.56,16.790001
2010-03-11 00:00:00,25.439998000000003,16.530001000000002
2010-03-12 00:00:00,25.969999,16.32
2010-03-15 00:00:00,26.279999,16.459999
2010-03-16 00:00:00,26.789999,16.360001
2010-03-17 00:00:00,26.979999,16.5
2010-03-18 00:00:00,27.46,16.559998999999998
2010-03-19 00:00:00,27.189999,16.440001000000002
2010-03-22 00:00:00,27.07,16.34
2010-03-23 00:00:00,27.049998,16.030001000000002
2010-03-24 00:00:00,26.939999,16.09
2010-03-25 00:00:00,27.559998,16.32
2010-03-26 00:00:00,27.449998,16.540001
2010-03-29 00:00:00,27.279999,16.559998999999998
2010-03-30 00:00:00,27.139999,16.610001
2010-03-31 00:00:00,26.97,16.530001000000002
2010-04-01 00:00:00,26.57,16.290001
2010-04-05 00:00:00,27.37,16.51
2010-04-06 00:00:00,27.27,16.92
2010-04-07 00:00:00,26.849998,16.870001000000002
2010-04-08 00:00:00,26.46,17.35
2010-04-09 00:00:00,26.549998,17.52
2010-04-12 00:00:00,26.629999,17.639999
2010-04-13 00:00:00,26.639999,18.18
2010-04-14 00:00:00,27.039999,18.379999
2010-04-15 00:00:00,26.979999,18.969999
2010-04-16 00:00:00,26.329999,18.17
2010-04-19 00:00:00,26.32,18.389999
2010-04-20 00:00:00,26.399998,18.379999
2010-04-21 00:00:00,26.289999,17.450001
2010-04-22 00:00:00,24.779999,17.719998999999998
2010-04-23 00:00:00,24.55,17.639999
2010-04-26 00:00:00,24.559999,17.389999
2010-04-27 00:00:00,23.769999,16.92
2010-04-28 00:00:00,23.99,16.75
2010-04-29 00:00:00,24.24,16.969998999999998
2010-04-30 00:00:00,23.779998000000003,16.530001000000002
2010-05-03 00:00:00,23.909999,16.950001
2010-05-04 00:00:00,23.079998,16.32
2010-05-05 00:00:00,22.659999,16.49
2010-05-06 00:00:00,22.269998,15.92
2010-05-07 00:00:00,21.48,15.29
2010-05-10 00:00:00,22.33,16.33
2010-05-11 00:00:00,22.38,16.41
2010-05-12 00:00:00,22.509999,16.469998999999998
2010-05-13 00:00:00,22.68,16.139999
2010-05-14 00:00:00,22.249999,16.389999
2010-05-17 00:00:00,22.509999,16.27
2010-05-18 00:00:00,22.169998,16.030001000000002
2010-05-19 00:00:00,21.64,15.79
2010-05-20 00:00:00,20.809998,15.1
2010-05-21 00:00:00,21.42,15.48
2010-05-24 00:00:00,21.359999,15.54
2010-05-25 00:00:00,21.59,15.31
2010-05-26 00:00:00,21.38,15.45
2010-05-27 00:00:00,21.909999,15.69
2010-05-28 00:00:00,21.409999,15.34
2010-06-01 00:00:00,20.959999,15.02
2010-06-02 00:00:00,21.249999,15.18
2010-06-03 00:00:00,22.18,15.43
2010-06-04 00:00:00,21.99,15.0
2010-06-07 00:00:00,21.549999,14.94
2010-06-08 00:00:00,21.69,14.79
2010-06-09 00:00:00,21.78,14.69
2010-06-10 00:00:00,22.28,15.1
2010-06-11 00:00:00,22.649999,15.29
2010-06-14 00:00:00,22.209999,15.17
2010-06-15 00:00:00,22.39,15.65
2010-06-16 00:00:00,22.13,15.49
2010-06-17 00:00:00,22.099999,15.6
2010-06-18 00:00:00,22.159999,15.54
2010-06-21 00:00:00,21.869998,15.21
2010-06-22 00:00:00,21.559999,15.09
2010-06-23 00:00:00,21.34,15.23
2010-06-24 00:00:00,20.859998,14.83
2010-06-25 00:00:00,20.949999,14.81
2010-06-28 00:00:00,20.709998,14.73
2010-06-29 00:00:00,19.689999,14.04
2010-06-30 00:00:00,19.61,13.84
2010-07-01 00:00:00,19.639999,14.09
2010-07-02 00:00:00,19.26,14.07
2010-07-06 00:00:00,19.349999,14.13
2010-07-07 00:00:00,19.81,14.4
2010-07-08 00:00:00,19.889999,14.6
2010-07-09 00:00:00,20.289999,14.89
2010-07-12 00:00:00,20.22,14.94
2010-07-13 00:00:00,21.009999,15.52
2010-07-14 00:00:00,21.109999,15.37
2010-07-15 00:00:00,21.03,15.37
2010-07-16 00:00:00,20.089999,14.9
2010-07-19 00:00:00,20.399999,15.1
2010-07-20 00:00:00,20.789999,15.2
2010-07-21 00:00:00,20.17,13.91
2010-07-22 00:00:00,20.939999,13.88
2010-07-23 00:00:00,21.089999,13.99
2010-07-26 00:00:00,21.139999,14.15
2010-07-27 00:00:00,21.039999,13.95
2010-07-28 00:00:00,21.039999,13.87
2010-07-29 00:00:00,20.77,13.76
