CountryCode,CityName,Pop2017,Latitude,Longitude
PH,Langtad,2502,9.89167,123.608
PH,Langub,3039,10.8333,123.567
PH,Languyan,8900,5.2618,120.081
PH,Lanigay,2789,13.3167,123.5
PH,Lanipao,4114,7.95528,123.777
PH,Lanna,3439,17.694,121.701
PH,Lanot,6928,11.5192,122.757
PH,Lantangan,2252,11.386,122.889
PH,Lantapan,5021,7.99778,125.028
PH,Lantawan,2766,6.6402,121.84
PH,Lanuza,2033,9.23417,126.064
PH,Lao,2154,11.0181,124.561
PH,Laoag,102109,18.1978,120.596
PH,Laparay,2140,7.40361,122.817
PH,Lapasan,2573,8.1924,123.863
PH,Lapi,2849,17.716,121.898
PH,Lapinig,3473,7.9227,123.688
PH,Lapinigan,4328,8.42056,125.983
PH,Lapog,3148,17.7422,120.458
PH,Lapolapo,3621,13.8341,121.138
PH,Lapu Lapu,241391,10.3103,123.949
PH,Lapuan,3825,6.14444,125.701
PH,Lapuyan,5274,7.6379,123.194
PH,Lapuz,2601,6.52333,124.63
PH,Larap,4329,14.299,122.65
PH,Larion,3010,17.6286,121.761
PH,Las Navas,3415,12.3392,125.031
PH,Lasam,6352,18.0652,121.601
PH,Lasang,8318,7.26694,125.665
PH,Latung,2964,5.5,120.883
PH,Laug,3157,15.0471,120.751
PH,Laurel,9720,14.0554,120.919
PH,Lavezares,4082,12.5336,124.331
PH,Lawang Kupang,2616,15.3489,120.858
PH,Lawigan,2571,10.549,121.986
PH,Laya,3787,17.4726,121.468
PH,Laylay,2718,13.4391,121.82
PH,Layog,2588,7.07667,124.731
PH,Lazi,3429,9.1287,123.636
PH,Leganes,2463,10.7872,122.589
PH,Legarda,4016,7.6333,123.305
PH,Legaspi,3281,16.0418,120.743
PH,Lemery,3240,11.2258,122.927
PH,Lemon,2102,11.2837,124.565
PH,Lennec,3142,15.6835,120.734
PH,Leon,5172,10.7808,122.389
PH,Leones,2713,16.3633,120.392
PH,Lepa,8877,15.8826,120.449
PH,Lepanto,2472,9.6845,123.403
PH,Leuteboro,3802,13.061,121.375
PH,Leyte,7223,11.3697,124.487
PH,Lian,7496,14.0381,120.651
PH,Lianga,13623,8.63361,126.095
PH,Libacao,2897,11.4802,122.304
PH,Libas,2056,10.9388,124.545
PH,Libato,3830,13.8,121.35
PH,Libertad,2349,8.2755,123.838
PH,Liberty,2323,10.8742,125.003
PH,Libog,11690,13.2349,123.778
PH,Liboganon,2338,7.3488,125.778
PH,Libona,5713,8.33889,124.735
PH,Liboran,2772,8.35472,124.649
PH,Liboro,6028,13.8245,122.73
PH,Libungan,5606,7.24083,124.52
PH,Licab,6783,15.5439,120.763
PH,Liciada,3982,14.8981,120.933
PH,Ligaya,8431,12.6599,120.892
PH,Ligayan,2319,4.65333,119.471
PH,Liliongan,3049,7.36278,124.793
PH,Liliw,15246,14.1313,121.436
PH,Liloan,3549,10.1614,125.13
PH,Liloy,4784,8.11444,122.659
PH,Limao,2123,7.07917,125.674
PH,Limaong,3321,7.36056,122.366
PH,Limay,52823,14.5619,120.598
PH,Limbo,4841,7.25083,124.266
PH,Limbuhan,3190,11.8838,124.05
PH,Liminangcong,4790,10.9893,119.359
PH,Limon,2495,12.3,122.017
PH,Limot,2221,7.0405,126.273
PH,Limpapa,3751,7.12043,121.908
PH,Limulan,3933,6.58528,124.062
PH,Linabo,5849,8.05417,125.155
PH,Linabuan,3430,11.6511,122.345
PH,Linabuan Sur,2789,11.6511,122.345
PH,Linamon,6849,8.18603,124.163
PH,Linan,3160,6.43,124.976
PH,Linao,2571,7.0172,125.992
PH,Linaon,3669,9.9499,122.448
PH,Linapacan,2972,11.4924,119.87
PH,Linay,2657,8.5207,123.131
PH,Lingasad,2421,8.4966,123.4
PH,Lingating,3774,8.33167,124.629
PH,Lingig,6400,8.03889,126.412
PH,Lingion,4321,8.18806,124.61
PH,Linmansangan,3872,15.8349,120.284
PH,Linoan,2952,7.626,125.974
PH,Lintangan,3211,7.21554,121.952
PH,Liozon,3245,15.3993,119.933
PH,Lipa,213525,13.9411,121.163
PH,Lipay,2078,16.7081,120.41
PH,Litayen,5294,7.33583,124.035
PH,Little Baguio,4926,7.89389,125.276
PH,Liwan,5286,17.5191,121.632
PH,Llanera,5121,15.6635,121.018
PH,Lloren,5800,16.3331,120.433
PH,Llorente,7908,11.4119,125.546
PH,Loacan,6371,16.55,120.667
PH,Lobo,3052,13.6481,121.211
PH,Lobong,3641,16.0815,120.47
PH,Logon,3644,11.3303,124.115
PH,Loma De Gato,21990,14.7833,121
PH,Lombog,2276,9.7788,124.417
PH,Lomboy,3282,15.4925,120.717
PH,Longos,15546,14.3394,121.481
PH,Lonoy,3076,11.5122,122.553
PH,Looc,3092,14.1648,120.629
PH,Lookan,2758,5.037,120.103
PH,Loon,9485,9.7998,123.793
PH,Lope De Vega,2532,12.2983,124.624
PH,Lopez Jaena,5352,6.50889,124.683
PH,Loqueb,6141,15.9419,120.448
PH,Loreto,5730,8.18694,125.853
PH,Los Angeles,4054,9.0125,125.608
PH,Los Arcos,2234,8.63278,125.986
PH,Los Banos,95752,14.1798,121.223
PH,Lourdes,3198,8.525,124.432
PH,Loyola,2673,8.335,126.335
PH,Lubang,5750,13.8584,120.124
PH,Lubigan,2444,13.742,122.937
PH,Lubuagan,2893,17.3548,121.175
PH,Lucap,4935,16.1889,120.004
PH,Lucapon,5767,15.6998,119.932
PH,Lucatan,2557,7.0096,126.421
PH,Lucban,30991,14.1148,121.555
PH,Lucena,228738,13.9348,121.613
PH,Lucero,2155,11.4542,122.464
PH,Lucmayan,2024,10.4726,122.519
PH,Lucsuhin,4240,13.8819,120.641
PH,Lugait,7370,8.34111,124.259
PH,Lugo,2372,10.8164,123.989
PH,Lugui,2308,14.1131,122.793
PH,Lugus,7167,5.70361,120.82
PH,Luisiana,4554,14.185,121.511
PH,Luklukan,4335,14.3254,122.712
PH,Luksuhin,4614,14.0967,120.881
PH,Lumangbayan,2227,13.3782,121.088
PH,Lumasal,3876,5.88528,124.849
PH,Lumatil,2172,5.87472,124.888
PH,Lumbac,2448,7.72451,124.251
PH,Lumban,30269,14.2973,121.46
PH,Lumbangan,7071,14.0245,120.714
PH,Lumbayao,3693,8.01667,125.167
PH,Lumbia,7863,8.39917,124.594
PH,Lumbog,2128,7.5581,123.201
PH,Lumil,2512,14.1817,121.014
PH,Lun,11541,6.03556,125.298
PH,Luna,2209,12.5492,123.734
PH,Lunao,8995,8.85028,125.056
PH,Lunas,5789,10.6402,123.753
PH,Lunec,2317,15.9524,120.491
PH,Lunen,2416,6.35917,124.905
PH,Lungaog,3203,7.52944,125.688
PH,Lungog,2097,17.4645,120.478
PH,Luntal,2765,14.0292,120.717
PH,Lupao,11000,15.8793,120.898
PH,Lupi,2253,13.5333,123.15
PH,Lupo,2291,11.5076,122.479
PH,Lusacan,14870,13.9528,121.347
PH,Lut Od,2418,10.2572,123.629
PH,Lutayan,13080,6.62,124.883
PH,Luuk Datan,2567,4.81194,119.845
PH,Luzon,3211,6.51904,126.094
PH,Luzong,2207,16.867,120.442
PH,Ma Ao,25837,10.5208,123.017
PH,Maan,3450,5.93389,124.736
PH,Maanas,3477,8.89389,125.031
PH,Maasim,3577,14.9958,121.029
PH,Maasin,3514,10.8923,122.436
PH,Mababanaba,3733,15.4971,120.461
PH,Mabahin,2327,9.18556,126.171
PH,Mabalacat,188057,15.2216,120.574
PH,Mabalodbalod,2494,13.5888,123.455
PH,Mabantao,3251,7.64333,125.675
PH,Mabasa,2242,16.321,121.126
PH,Mabay,3212,6.05772,124.467
PH,Mabayo,2843,14.7318,120.278
PH,Mabilang,2229,15.6752,120.488
PH,Mabilao,2397,16.1543,120.425
PH,Mabilbila,2408,17.51,120.445
PH,Mabilo,2440,11.6784,122.408
PH,Mabilog,2581,15.3949,120.666
PH,Mabini,7810,15.6,120.983
PH,Mabitac,12398,14.4259,121.429
PH,Mabiton,2202,12.8334,123.261
PH,Mabua,2075,9.8039,125.441
PH,Mabuhay,2848,7.41778,122.837
PH,Mabusag,2249,17.9261,120.498
PH,Mabuttal,2342,18.3762,121.515
PH,Macaas,2703,10.6989,124.009
PH,Macaboboni,2461,16.1909,119.78
PH,Macabugos,2561,13.2362,123.305
PH,Macalamcam,2931,13.85,121.317
PH,Macalaya,3673,12.8894,123.771
PH,Macalelon,6042,13.7469,122.139
PH,Macalong,5802,16.0137,120.659
PH,Macalva,2874,16.3485,120.387
PH,Macapsing,2282,15.6783,121.132
PH,Macarse,2311,15.4243,120.778
PH,Macarthur,2668,10.8347,124.995
PH,Macatbong,2727,15.5048,121.079
PH,Macayug,2432,16.0896,120.405
PH,Macrohon,2826,10.0797,124.943
PH,Madalag,2133,10.8994,122.983
PH,Maddarulug,2186,17.6047,121.679
PH,Maddela,9751,16.3414,121.685
PH,Madrid,3119,9.26211,125.964
PH,Madridejos,3998,11.298,123.734
PH,Maduao,2143,7.29417,125.626
PH,Madulao,3378,13.5684,122.341
PH,Magalalag,2625,17.5754,121.741
PH,Magallanes,2487,16.0196,120.739
PH,Magallon,14619,10.2716,123.074
PH,Magallon Cadre,3622,10.2885,123.092
PH,Magapit,2624,18.1079,121.677
PH,Magarao,15205,13.6604,123.187
PH,Magatos,5770,7.55556,125.727
PH,Magay,2281,10.4719,124.013
PH,Magbay,3248,12.4101,121.09
PH,Magdalena,2146,16.9333,121.767
PH,Magdiwang,2716,12.491,122.514
PH,Magdug,2343,6.54764,126.095
PH,Magliman,2505,15.0337,120.665
PH,Magnaga,7644,7.1694,125.893
PH,Magpet,5414,7.11194,125.113
PH,Magsalangi,2399,12.1827,123.567
PH,Magsaysay,9407,12.3333,121.15
PH,Magsingal,4571,17.685,120.424
PH,Magtaking,5946,15.9854,120.183
PH,Magtanggol,2204,15.758,120.916
PH,Maguilling,2892,17.7582,121.485
PH,Maguinao,2978,15.0239,120.934
PH,Maguling,2361,6.095,124.403
PH,Maguyam,5437,14.2628,121.005
PH,Mahaba,3125,13.2676,123.551
PH,Mahabang Parang,2791,13.9833,121.083
PH,Mahala,2427,5.91667,121.133
PH,Mahanub,3872,7.57833,126.504
PH,Mahaplag,3866,10.5788,124.975
PH,Mahayag,2814,7.21667,125.619
PH,Mahinog,2780,9.15778,124.787
PH,Maigo,7235,8.1613,123.958
PH,Mailag,5388,7.97028,125.138
PH,Maimbung,3779,5.9272,121.029
PH,Maindang,3201,6.59556,124.845
PH,Mainit,2323,9.4335,123.36
PH,Maitum,8478,6.04194,124.503
PH,Majayjay,11412,14.1463,121.473
PH,Makati,510383,14.5667,121.033
PH,Makato,3035,11.712,122.292
PH,Makiling,4441,10.7809,123.394
PH,Makir,2371,7.03083,124.304
PH,Makiwalo,4614,12.5101,124.706
PH,Malabag,7021,14.1394,120.968
PH,Malabago,3618,15.9743,120.355
PH,Malabanan,3731,14,121.133
PH,Malabanban,19470,13.9333,121.467
PH,Malabang,4354,7.59028,124.07
PH,Malabog,3957,13.1738,123.687
PH,Malabon,2640,15.6361,119.938
PH,Malabor,2690,11.2729,122.047
PH,Malabugas,4646,9.3692,122.77
PH,Malabuyoc,2812,9.6525,123.325
PH,Malacampa,4537,15.6483,120.409
PH,Malaga,2156,12.2369,124.375
PH,Malagos,4975,7.185,125.422
PH,Malaiba,6888,10.3333,123.317
PH,Malainen Luma,2813,14.2703,120.788
PH,Malajog,2196,12.1102,124.479
PH,Malaking Pulo,6182,14.1374,121.09
PH,Malalag,6180,6.59583,125.399
PH,Malamig,2824,12.95,121.367
PH,Malamote,3098,7.07222,124.897
PH,Malandag,12867,6.30889,125.251
PH,Malanday,21901,14.7069,121.131
PH,Malangas,8473,7.6192,123.025
PH,Malapag,3306,7.13333,124.817
PH,Malaruhatan,3169,14.0306,120.68
PH,Malasila,5864,6.94389,125.129
PH,Malasin,2379,16.8029,121.786
PH,Malasugui,2978,14.1439,122.847
PH,Malatap,2157,14.1871,122.512
PH,Malawa,2102,15.9584,120.278
PH,Malawag,3155,13.3833,123.283
PH,Malaya,11442,14.3971,121.339
PH,Malayal,2811,7.20801,121.942
PH,Malayu An,2868,11.0979,123.009
PH,Malbago,2614,9.7327,123.34
PH,Malbang,2448,5.85556,125.045
PH,Malbug,2292,12.0563,123.646
PH,Malhiao,2678,9.87861,123.422
PH,Malibago,3087,13.2783,122.023
PH,Malibong,2313,15.8444,120.32
PH,Malicboy,6224,13.9799,121.791
PH,Malidong,2301,13.0133,123.46
PH,Maligaya,4275,15.6747,120.889
PH,Maliig,2837,13.8456,120.15
PH,Malilipot,19450,13.3188,123.739
PH,Malim,2356,7.452,123.431
PH,Malinao,4264,7.59167,124.689
PH,Malingin,2650,11.05,123.983
PH,Malinta,3374,12.3014,123.558
PH,Malisbong,4452,6.12,124.355
PH,Malitbog,3125,12.7521,121.466
PH,Malitubog,2241,7.31556,124.638
PH,Mallig,3767,17.1411,121.683
PH,Malocloc,3664,11.497,122.696
PH,Maloco,2511,11.7832,122.152
PH,Maloh,5105,9.056,122.985
PH,Malolos,198763,14.8419,120.812
PH,Maloma,4430,15.1135,120.064
PH,Maltana,3361,6.4225,124.937
PH,Maluanluan,3116,13.0967,121.424
PH,Maluay,2878,9.1319,123.22
PH,Maluid,2726,15.5493,120.653
PH,Maluko,3278,8.375,124.954
PH,Maluno,2493,16.9988,121.964
PH,Malusac,2162,14.8587,120.622
PH,Malusay,2473,10.1439,123.272
PH,Maluso,31375,6.543,121.875
PH,Malvar,29880,14.0447,121.159
PH,Mamala,7418,14.0167,121.517
PH,Mamali,2394,6.77667,124.645
PH,Mamatid,40271,14.2354,121.153
PH,Mambago,2913,7.10556,125.694
PH,Mambajao,10057,9.2504,124.716
PH,Mambatangan,2922,8.43333,124.833
PH,Mambayaan,2781,8.78278,124.784
PH,Mambog,3726,15.3137,120.03
PH,Mambulo,6319,13.7167,123.05
PH,Mamburao,23892,13.2233,120.596
PH,Mamonit,2178,15.5859,120.397
PH,Mampurog,2310,14.0458,122.884
PH,Manacsac,2313,15.5952,120.791
PH,Managa,3460,6.74611,125.268
PH,Managok,6477,8.02889,125.189
PH,Managpi,2683,13.3108,121.204
PH,Manalad,3151,10.0056,122.777
PH,Manalongon,9321,9.2209,122.886
PH,Manambrag,2920,13.7351,124.106
PH,Mananum,2185,8.83333,124.95
PH,Manaoag,59115,16.0438,120.486
PH,Manapa,3919,8.97778,125.439
PH,Manapla,34312,10.958,123.123
PH,Manaring,2114,17.1729,121.903
PH,Manat,2679,7.5327,126.017
PH,Manatal,2290,14.8167,120.9
PH,Manaul,3011,12.453,121.411
PH,Manaulanan,2231,7.04806,124.619
PH,Manay,20336,7.215,126.54
PH,Mandangoa,2740,8.77278,124.791
PH,Mandaon,3539,12.2259,123.284
PH,Mandaue,288898,10.3236,123.922
PH,Mandih,3420,8.2087,123.014
PH,Mandili,4532,15.1595,120.917
PH,Manga,2433,13.2719,123.462
PH,Mangalcal,3446,7.36611,125.66
PH,Mangaldan,88828,16.07,120.403
PH,Mangarin,3246,12.3511,121.098
PH,Mangas,4911,14.1177,120.867
PH,Mangga,2247,15.251,120.909
PH,Manggahan,13825,14.2941,120.907
PH,Mangile,3020,6.00333,125.684
PH,Mangoso,2466,11.4175,122.638
PH,Manguiring,3767,13.7341,123.269
PH,Mangusu,3710,7.32338,122.274
PH,Manhoy,2172,11.3534,122.666
PH,Manibaug,24618,15.1012,120.56
PH,Manicahan,8338,7.01844,122.202
PH,Manika,3074,11.388,122.279
PH,Manikling,2444,6.87907,126.061
PH,Manila,10443877,14.6042,120.982
PH,Maninihon,6150,9.3711,122.841
PH,Manito,3008,13.1235,123.869
PH,Mankayan,15886,16.8632,120.783
PH,Manlilinao,2397,11.1084,124.499
PH,Mansalay,23044,12.5204,121.439
PH,Mantalongon,2274,10.126,123.581
PH,Mantang,2081,11.87,125.428
PH,Manticao,7956,8.40417,124.287
PH,Mantiquil,2281,9.16667,123.05
PH,Manuangan,4422,7.25,124.433
PH,Manubul,4736,5.4732,120.799
PH,Manuel Roxas,4482,6.44528,124.667
PH,Manuk Mangkaw,4981,4.8,119.85
PH,Manukan,11524,8.5184,123.093
PH,Maonon,2942,13.0364,123.371
PH,Mapalacsiao,5419,15.4286,120.651
PH,Mapalad,3353,15.4333,121.1
PH,Mapanas,3575,12.475,125.256
PH,Mapandan,11166,16.0248,120.455
PH,Mapaniqui,4200,15.1043,120.922
PH,Mapili,2104,11.1081,122.739
PH,Mapolopolo,2219,15.9,120.367
PH,Mapulo,2828,13.7317,121.184
PH,Mapulot,2668,14.033,122.54
PH,Maputi,2304,8.44972,124.291
PH,Maquiapo,2307,14.9852,120.559
PH,Maragondon,22973,14.2733,120.738
PH,Maramag,33844,7.76333,125.005
PH,Maranding,13694,7.9248,123.772
PH,Marantao,3572,7.95,124.233
PH,Marao,2245,13.9166,121.84
PH,Maravilla,2253,10.9011,123.892
PH,Marawa,3812,15.4174,120.839
PH,Marawi,143546,7.99861,124.293
PH,Marbel,3399,7.11583,124.912
PH,Margen,2813,11.017,124.529
PH,Margosatubig,14606,7.5777,123.166
PH,Maria Aurora,6807,15.7967,121.474
PH,Maribojoc,2476,9.7417,123.845
PH,Maribong,3308,11.1,122.533
PH,Maricaban,2779,11.1516,123.768
PH,Marihatag,3829,8.79361,126.297
PH,Marintoc,2111,12.2855,123.723
PH,Mariroc,4324,13.3449,123.702
PH,Mariveles,84569,14.4361,120.486
PH,Marogong,3785,7.66667,124.15
PH,Marsada,2571,5.93139,121.107
PH,Masaba,2456,10.5333,123.967
PH,Masaguisi,2481,12.7545,121.448
PH,Masaling,3829,9.9818,122.537
PH,Masalipit,2532,15.1481,121.037
PH,Masalukot,10667,13.9833,121.417
PH,Masapang,4579,14.1843,121.337
PH,Masarawag,3725,13.2268,123.615
PH,Masarayao,2085,11.0897,124.618
PH,Masaya,5524,16.5013,121.747
PH,Masiga,2668,13.3607,121.828
PH,Masinloc,28041,15.5363,119.95
PH,Maslog,3641,13.1046,123.771
PH,Masoli,2601,13.3593,123.39
PH,Matabao,3570,8.95722,125.399
PH,Matabungkay,3718,13.9523,120.62
PH,Matacon,3976,13.3284,123.436
PH,Matagbak,2893,14.1306,120.835
PH,Matala,2597,13.8287,121.155
PH,Matalom,4335,10.2831,124.788
PH,Matangad,2825,8.57694,124.37
PH,Mataya,3136,7.47111,124.372
PH,Matayumtayum,2730,15.5166,120.71
PH,Mataywanac,2375,14.0311,120.73
PH,Mati,71832,6.95508,126.217
PH,Matiao,2814,7.0828,125.936
PH,Maticmatic,3552,15.987,120.454
PH,Matingain,4130,13.9129,120.88
PH,Matiompong,2317,6.68167,124.577
PH,Matlang,5840,10.8902,124.455
PH,Matnog,2822,14.0667,122.933
PH,Matti,4796,6.77056,125.309
PH,Maturanoc,4912,15.6571,120.792
PH,Mauboh,2561,5.99,121.094
PH,Maugat,2613,13.85,121.3
PH,Maujao,2310,12.2902,121.301
PH,Maulawin,6822,14.2674,121.456
PH,Mauraro,3753,13.1494,123.595
PH,Mauswagon,3126,8.60083,124.412
PH,Mawab,14446,7.5092,125.919
PH,Maxingal,2323,18.2149,121.668
PH,Maya,7572,11.2743,124.058
PH,Mayabon,6521,9.0961,123.174
PH,Mayana,2305,9.7427,124.344
PH,Mayantoc,6250,15.6199,120.377
PH,Mayaposi,2538,9.6241,123.019
PH,Maydolong,5492,11.4992,125.501
PH,Maygatasan,4014,8.70944,125.718
PH,Mayo,2829,7.00211,126.332
PH,Mayorga,2721,10.9,125
PH,Maypangdan,2342,11.6519,125.45
PH,Medellin,11741,11.1286,123.962
PH,Medina,9201,8.91222,125.024
PH,Mendez,22081,14.1286,120.906
PH,Mercedes,2463,10.6686,124.402
PH,Merida,3570,10.9098,124.538
PH,Meycauayan,184838,14.7328,120.96
PH,Miaga,2149,12.2376,123.817
PH,Mianay,3042,11.4716,122.701
PH,Miaray,3190,7.57472,125.044
PH,Midsalip,4069,8.0552,123.214
PH,Midsayap,32932,7.19083,124.53
PH,Miglamin,2633,8.05194,125.262
PH,Milagros,6009,12.2181,123.51
PH,Milaor,8809,13.5961,123.177
PH,Mileb,2758,6.89861,124.584
PH,Mina,2665,10.9313,122.575
PH,Minalabac,4724,13.5687,123.184
PH,Minalin,13528,14.9676,120.683
PH,Minallo,2490,16.9868,121.854
PH,Minanga,2111,17.7626,121.728
PH,Minante,6697,16.8985,121.763
PH,Minapan,3055,6.815,124.859
PH,Minapasuk,6885,10.6989,123.349
PH,Mindupok,3437,6.09056,124.423
PH,Minglanilla,62058,10.245,123.796
PH,Minien,6111,15.9703,120.479
PH,Minolos,2355,10.1019,123.473
PH,Minoyan,7771,10.5137,123.105
PH,Minuri,2546,16.4746,121.839
PH,Miranda,8040,10.3047,122.878
PH,Moalboal,6831,9.94333,123.399
PH,Mobo,3750,12.3363,123.657
PH,Mogpog,3192,13.4744,121.861
PH,Molave,21089,8.0844,123.491
PH,Molugan,8042,8.5375,124.562
PH,Monamon,5371,16.8833,120.883
PH,Monbon,3408,12.7307,124.019
PH,Monching,4393,7.73778,122.834
PH,Mondragon,5198,12.5157,124.752
PH,Monpon,2189,10.9119,122.638
PH,Monreal,4759,12.644,123.665
PH,Montalban,134436,14.7314,121.142
PH,Montecillo,3289,13.8894,121.478
PH,Montevista,10146,7.69333,125.989
PH,Montilla,3558,10.2027,122.926
PH,Moog,5197,8.60111,124.466
PH,Morales,2600,11.5456,122.376
PH,Moriones,2916,15.4608,120.466
PH,Morobuan,2442,10.6257,122.555
PH,Morong,16117,14.6789,120.266
PH,Motiong,2507,11.78,125
PH,Motrico,2947,15.4136,120.677
PH,Mozzozzin,2559,17.45,121.75
PH,Muladbucad,3988,13.2389,123.606
PH,Mulanay,7643,13.5222,122.404
PH,Munai,2113,7.97583,124.064
PH,Mungo,4591,17.7211,121.471
PH,Munoz,5198,17.1575,121.614
PH,Murcia,5138,15.4043,120.609
PH,Muti,2308,7.27267,122.284
PH,Muzon,4301,13.8526,120.989
PH,Naawan,3643,8.43444,124.289
PH,Nabannagan,3596,18.0715,121.534
PH,Nabulao,7059,9.6616,122.458
PH,Naga,147115,13.6232,123.184
PH,Nagas,2785,13.4357,123.678
PH,Nagbacalan,2778,18.0892,120.601
PH,Nagbalaye,5108,9.2492,122.876
PH,Nagcarlan,24560,14.1364,121.417
PH,Naghalin,2977,11.1456,124.567
PH,Nagpandayan,3140,15.5997,120.766
PH,Nagsabaran,2533,16.6667,120.333
PH,Nagsaing,7482,15.976,120.342
PH,Nagtipunan,5682,16.2167,121.6
PH,Naguelguel,3124,16.0053,120.263
PH,Naguilayan,3777,16.0023,120.29
PH,Naguilian,8560,17.0231,121.837
PH,Nahawan,2226,9.9711,124.048
PH,Naile,2221,11.7666,122.177
PH,Nailon,5379,11.0537,124.039
PH,Naisud,2499,11.8058,122.194
PH,Nalsian,3157,15.8383,120.453
PH,Nalundan,9674,9.75,123.067
PH,Nalus,3920,6.01222,124.585
PH,Nalvo,2324,16.8459,120.351
PH,Nama,2355,16.1412,120.543
PH,Nambalan,2265,15.6008,120.459
PH,Namboongan,2329,16.3033,120.376
PH,Nampicuan,6058,15.7314,120.625
PH,Namuac,3037,18.6109,121.166
PH,Nanca,2666,10.8556,123.036
PH,Nancalabasaan,2139,15.9342,120.843
PH,Nancamarinan,3565,15.6752,120.536
PH,Nangalisan,2297,16.4,120.55
PH,Nangan,3362,6.47265,126.124
PH,Nangka,6580,10.55,123.967
PH,Nanyo,3236,7.32528,125.644
PH,Napaliran,2284,8.77528,124.802
PH,Napnapan,3258,10.7085,122.393
PH,Napoles,5440,10.504,122.898
PH,Napuro,2507,12.0273,124.708
PH,Narauis,2233,10.2453,122.887
PH,Naro,2977,11.897,123.674
PH,Narvacan,3019,17.4175,120.475
PH,Nasipit,9407,8.96917,125.295
PH,Nasunogan,2564,11.3686,122.675
PH,Natappian,11867,17.6745,121.707
PH,Natividad,5828,16.0443,120.799
PH,Nato,5583,13.6105,123.536
PH,Natubleng,2145,16.6965,120.781
PH,Natulongan,3165,7.53167,125.024
PH,Naval,12217,11.5612,124.395
PH,Navatat,2493,15.8536,120.38
PH,Navotas,3220,14.4167,121.227
PH,Nena,2276,11.7658,125.418
PH,Nenita,2551,12.4917,124.804
PH,New Agutaya,2464,10.5614,119.308
PH,New Baclayon,3804,6.58417,125.369
PH,New Bohol,3749,7.5233,125.836
PH,New Cebu,2895,7.09528,125.034
PH,New Corella,20574,7.5866,125.824
PH,New Guinlo,3676,10.8009,119.438
PH,New Iloilo,3707,6.54778,124.79
PH,New Lagao,2223,6.70278,124.641
PH,New Leyte,2788,7.5,125.75
PH,New Lucena,3059,10.8794,122.597
PH,New Panay,3151,6.75861,124.589
PH,New Sibonga,2310,7.5609,125.93
PH,New Visayas,14758,7.52333,125.623
PH,New Washington,5731,11.6508,122.432
PH,Nibaliw,13630,16.1275,120.403
PH,Nieves,8617,15.3274,120.949
PH,Nilombot,7605,16.0052,120.42
PH,Niugan,4014,14.95,120.967
PH,Norala,12750,6.5225,124.659
PH,Novallas,5525,9.5117,123.123
PH,Noveleta,37299,14.4292,120.88
PH,Nueva Fuerza,2191,9.8464,124.167
PH,Nueva Valencia,2681,10.5108,122.532
PH,Nueva Vida,3058,9.7846,124.174
PH,Nuing,2610,5.63278,125.435
PH,Nuling,2989,6.65984,124.1
PH,Nunguan,2584,7.11417,124.686
PH,Nuyo,2224,7.41806,124.411
PH,Oaqui,2304,16.8512,120.41
PH,Obando,59924,14.7098,120.936
PH,Obong,5576,9.741,123.51
PH,Ocampo,2841,13.5594,123.376
PH,Ocana,13898,10.0656,123.624
PH,Ochando,2615,11.6139,122.483
PH,Odicon,2439,13.53,123.059
PH,Odiong,3346,12.5931,121.503
PH,Odiongan,4151,8.84583,125.166
PH,Ogod,2948,12.9009,123.617
PH,Okiot,3370,9.56667,123.167
PH,Okoy,3099,11.1716,123.795
PH,Olea,2434,15.8667,120.5
PH,Olingan,7806,8.5381,123.322
PH,Olo,3468,15.7667,120.317
PH,Olongapo,219999,14.8373,120.287
PH,Olutanga,7133,7.31056,122.846
PH,Omaganhan,2032,11.3292,124.377
PH,Ondoy,2041,11.8192,122.126
PH,Opol,3468,8.52139,124.571
PH,Oracon,2045,10.4782,122.584
PH,Oras,9022,12.1406,125.44
PH,Orion,46991,14.6206,120.582
PH,Ormoc,92345,11.0064,124.608
PH,Orong,6772,9.9373,122.829
PH,Oroquieta,39279,8.4859,123.805
PH,Osiao,2737,13.0914,123.981
PH,Osias,3225,7.6,124.817
PH,Oslob,3724,9.5211,123.432
PH,Osmena,2915,12.7315,123.332
PH,Otavi,2833,12.6417,123.909
PH,Owak,3202,10.55,123.7
PH,Ozamiz,93083,8.1481,123.841
PH,Paagahan,3621,14.4447,121.401
PH,Paatan,4526,7.07528,124.95
PH,Paclolo,2346,12.3767,121.174
PH,Pacol,19839,10.4717,122.832
PH,Padada,11439,6.64111,125.345
PH,Padang,2187,13.2196,123.766
PH,Padapada,3016,15.5517,120.516
PH,Paddaya,3228,18.3077,121.783
PH,Padong,3361,18.0522,120.757
PH,Padre Garcia,4304,13.8791,121.214
PH,Padre Zamora,2271,10.0667,123.25
PH,Paete,26855,14.3647,121.483
PH,Pag Asa,3507,7.57556,125.684
PH,Pagadian,132578,7.8257,123.437
PH,Pagalungan,2936,6.23528,125.042
PH,Pagangan,2560,7.11444,124.595
PH,Pagatin,3079,6.97306,124.475
PH,Pagsabangan,4284,7.48111,125.749
PH,Pagsangahan,13572,13.2158,122.543
PH,Pagsanjan,4279,14.2732,121.455
PH,Pagudpud,4945,18.5616,120.787
PH,Paiisa,4275,13.925,121.356
PH,Paitan,2586,15.8333,120.733
PH,Pajo,3051,11.2306,124.014
PH,Pakiad,2689,10.7,122.467
PH,Pakil,10693,14.3835,121.479
