acousticness,artists,danceability,duration_ms,duration_minutes,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.973,['Fred Mollin'],0.246,237493.0,3.9582166666666665,0.12,0.0,3bgL0rJAAOAVJxYzQ9TN8a,0.787,7.0,0.0863,-16.484,1.0,Brahms' Lullaby ( Someone To Watch Over Me ),46.0,2000-08-08,0.0363,135.86,0.112,2000.0
0.988,['Fred Mollin'],0.312,266853.0,4.447550000000001,0.134,0.0,13uOsefjpWjGzSoZ6GBt7L,0.902,0.0,0.113,-18.776,1.0,Stay Awake/Feed The Birds Medley,46.0,2000-08-08,0.0359,182.262,0.196,2000.0
0.971,['Teddy Wilson'],0.633,149072.0,2.4845333333333333,0.12,0.0,7hbpUZY7qsDPBe9X2juJEz,0.871,5.0,0.121,-20.066,0.0,Fools Rush In,51.0,2000-04-20,0.0428,115.51,0.456,2000.0
0.974,['Chris Thomas King'],0.52,162427.0,2.7071166666666664,0.0204,0.0,3rlPaBlRjyNKHzJsvKV6dP,0.0812,2.0,0.242,-25.37,0.0,Hard Time Killing Floor Blues,47.0,2000-12-05,0.041,92.717,0.3670000000000001,2000.0
0.983,['Rachel Portman'],0.18,187467.0,3.1244500000000004,0.0382,0.0,1DdyioI2yXhLwR1pn5Hczk,0.0141,2.0,0.15,-22.028,0.0,Main Title,57.0,2001,0.0452,69.89699999999999,0.0593,2001.0
0.991,['Gabriel Fauré' 'Kun-Woo Paik'],0.35,167000.0,2.783333333333333,0.00579,0.0,4myyfMmDd7wTkgq8Ci7VfF,0.952,8.0,0.132,-34.753,1.0,Trois Romances sans paroles Op.17: 3. Andante moderato,51.0,2001-01-01,0.0381,65.447,0.152,2001.0
0.974,['Mary Costa' 'Bill Shirley' 'Chorus - Sleeping Beauty'],0.248,167013.0,2.78355,0.237,0.0,2urMIG2y7CsnH206CxykV0,0.00043,5.0,0.111,-14.186,1.0,Once Upon a Dream - From "Sleeping Beauty" / Soundtrack Version,49.0,2001-01-01,0.0331,85.141,0.208,2001.0
0.975,['Philip Glass'],0.249,223267.0,3.7211166666666666,0.0279,0.0,0XiMoe7Dh3CcF5sYNWIwYR,0.966,7.0,0.103,-29.617,0.0,The Poet Acts,54.0,2002-12-05,0.039,84.12200000000001,0.037000000000000005,2002.0
0.971,['Keola Beamer'],0.5760000000000001,177307.0,2.9551166666666666,0.0801,0.0,5GkzttQpAANDySsUsbcjnk,0.831,5.0,0.11,-21.919,1.0,Pua Līlīlehua,49.0,2002-01-08,0.0443,133.856,0.154,2002.0
0.984,['Nancy Sinatra'],0.35600000000000004,160440.0,2.674,0.12,0.0,1s2I9Q7zAE78m7aVZOq3ug,0.0963,5.0,0.111,-22.644,0.0,Bang Bang - My Baby Shot Me Down,58.0,2003-09-23,0.0514,186.46,0.382,2003.0
0.978,['Bob Crosby & The Bob Cats'],0.688,174823.0,2.9137166666666667,0.198,0.0,2Mqggm27ZkH3EyscmCDnIg,0.0,3.0,0.0776,-12.945,1.0,Way Back Home,52.0,2004,0.0366,107.081,0.555,2004.0
0.979,['Bob Crosby & The Bob Cats'],0.655,133120.0,2.2186666666666666,0.278,0.0,4hmKe6YigInvKIPFd1xT03,4.74e-05,5.0,0.276,-12.914,0.0,Dear Hearts And Gentle People,52.0,2004,0.0343,92.995,0.8590000000000001,2004.0
0.954,['Andrew Lloyd Webber' 'Gerard Butler' 'Jennifer Ellison' 'Emmy Rossum'],0.29600000000000004,163667.0,2.7277833333333334,0.0401,0.0,5o0xOQhYxr3KqYn4cRE6Ed,0.0,10.0,0.134,-24.38300000000001,1.0,Angel Of Music,52.0,2004-12-10,0.0431,101.583,0.28800000000000003,2004.0
0.954,['John Williams'],0.212,234040.0,3.9006666666666665,0.0443,0.0,1PPTlPJqKuL0fdoTmzwXJy,0.537,9.0,0.0998,-24.6,0.0,A Window to the Past,56.0,2004-05-25,0.0434,106.632,0.139,2004.0
0.969,['Jean-Yves Thibaudet'],0.29600000000000004,115160.0,1.9193333333333333,0.0213,0.0,5YArnxq4lg8JYw7baZQnuE,0.747,10.0,0.087,-30.051,1.0,The Secret Life Of Daydreams - From "Pride & Prejudice" Soundtrack,49.0,2005-01-01,0.0348,70.532,0.174,2005.0
0.973,['Brian Crain'],0.21600000000000005,244960.0,4.082666666666666,0.226,0.0,3JkDhCmTQqMe2MJli79ZEz,0.872,7.0,0.108,-14.616,1.0,Song for Sienna,56.0,2006-01-01,0.0333,91.06,0.168,2006.0
0.981,['Emile Pandolfi'],0.239,252253.0,4.2042166666666665,0.173,0.0,2PCTrOWob0vs0io6pfGOYS,0.929,11.0,0.16,-19.353,0.0,Once Upon a December (from Anastasia),54.0,2006-03-06,0.0362,73.205,0.131,2006.0
0.956,['Chris Rice'],0.358,293987.0,4.899783333333334,0.13699999999999998,0.0,2YtsgFOv3e2oAPvGg5iLBb,2.13e-05,10.0,0.117,-14.049,1.0,How Great Thou Art,49.0,2007-10-02,0.0328,129.252,0.379,2007.0
0.977,['Little Dragon'],0.394,186187.0,3.1031166666666667,0.197,0.0,49Su9fsYwmnnuJSyxj48kL,0.0139,2.0,0.0725,-11.719,0.0,Twice,55.0,2007-08-27,0.0346,136.12,0.228,2007.0
0.992,['Philip Wesley'],0.429,399667.0,6.661116666666667,0.0997,0.0,4eoDPVbSx04PlypRDwjsXk,0.902,0.0,0.115,-23.88300000000001,1.0,The Approaching Night,57.0,2008-01-01,0.0427,93.229,0.0804,2008.0
0.994,['Goldmund'],0.202,220187.0,3.6697833333333336,0.00259,0.0,5G9rra29bm2HtXcyDtRf1y,0.952,6.0,0.12,-37.124,1.0,Finding It There,55.0,2008-09-05,0.0425,120.734,0.0364,2008.0
0.993,['Nils Frahm'],0.409,227184.0,3.7864,0.0523,0.0,25zykbJGBYXYjnq5VyhO3N,0.943,1.0,0.117,-25.613000000000003,1.0,Ambre,61.0,2009-12-07,0.0343,145.833,0.344,2009.0
0.976,['Twenty One Pilots'],0.363,233000.0,3.8833333333333333,0.135,0.0,4izhmF4sQgGemZpLC68bC5,0.000265,7.0,0.107,-11.166,0.0,Before You Start Your Day,55.0,2009-12-29,0.0295,98.45,0.195,2009.0
0.979,['Sacred Earth'],0.0612,486427.0,8.107116666666666,0.017,0.0,6XYGQXaMxYjUA3R5EBx4Jc,0.974,0.0,0.0908,-25.783,1.0,Breathing Space,58.0,2010-06-11,0.0496,62.232,0.0307,2010.0
0.99,['Bon Iver'],0.31,298587.0,4.97645,0.145,0.0,3g9mw4A8vdljOKgwrit88g,0.275,0.0,0.076,-19.276,1.0,Wash.,55.0,2011-06-21,0.0303,162.808,0.32299999999999995,2011.0
0.964,['James Vincent McMorrow'],0.373,214787.0,3.5797833333333333,0.114,0.0,3rocTBn0NsGrVAHGOZNzH5,0.0004980000000000001,5.0,0.111,-17.951,1.0,Higher Love,54.0,2012-02-21,0.0476,127.545,0.173,2012.0
0.985,['Deep Inside'],0.202,143478.0,2.3913,0.0023,0.0,27yrt4ZgZ9ipfbndTyTwsV,0.964,1.0,0.118,-30.487,1.0,Painting The Horizon,62.0,2014-03-04,0.0367,71.601,0.0441,2014.0
0.994,['Otto Totland'],0.333,155880.0,2.598,0.0634,0.0,3SsXxuvEu20CnDg7LUNFDY,0.927,3.0,0.136,-26.645,0.0,Solêr,61.0,2014-01-31,0.0516,168.232,0.45,2014.0
0.987,['Sufjan Stevens'],0.519,284131.0,4.735516666666666,0.145,0.0,6Rt6KwuF7I8ZkdZG2G0bYr,0.0643,3.0,0.108,-19.581,1.0,The Only Thing,66.0,2015-03-31,0.0392,158.975,0.487,2015.0
0.995,['Max Richter'],0.214,153101.0,2.5516833333333335,0.00144,0.0,3FVy3aVs0TFzLv6FEiLqC2,0.968,6.0,0.0998,-39.869,1.0,Dream 1 (before the wind blows it all away) - Pt. 1,64.0,2015,0.0487,72.046,0.0866,2015.0
0.994,['Gigi Masin'],0.0711,346635.0,5.7772499999999996,0.056,0.0,1ctAfEIMwYk7KRfoNuSEFN,0.944,9.0,0.0957,-31.309,0.0,The City Lights - Original Mix,59.0,2015-04-16,0.0389,75.968,0.124,2015.0
0.979,['Sufjan Stevens'],0.5710000000000001,307698.0,5.128299999999999,0.172,0.0,5I6y1KWmUoV5YCaIEcs1qs,0.275,7.0,0.124,-20.7,1.0,Should Have Known Better,65.0,2015-03-31,0.0318,90.972,0.297,2015.0
0.983,['Frank Ocean'],0.513,66786.0,1.1131,0.131,0.0,2JUqYobT8NvARdPmc4ES2x,0.00414,0.0,0.12,-12.787,1.0,Good Guy,63.0,2016-08-20,0.467,105.808,0.8140000000000001,2016.0
0.964,['Joji'],0.5770000000000001,126312.0,2.1052,0.387,1.0,435yU2MvEGfDdmbH0noWZ0,0.705,7.0,0.208,-8.607000000000001,1.0,worldstar money (interlude),66.0,2017-11-03,0.274,146.565,0.459,2017.0
0.965,['Natural Sample Makers'],0.191,299531.0,4.992183333333333,0.997,0.0,7CyWL6xqJguZUnYFl4H1dy,0.763,3.0,0.96,-18.39,1.0,Rain Gutter,67.0,2017-05-05,0.0408,91.411,1e-05,2017.0
0.991,['Moux'],0.574,160160.0,2.6693333333333333,0.0577,0.0,2XeZi7qwChzLOt32tsoPXV,0.912,3.0,0.111,-22.165,0.0,Gaze,70.0,2017-01-06,0.0393,140.994,0.0849,2017.0
0.96,['Sofia Mills'],0.848,161981.0,2.699683333333333,0.112,0.0,2I9zHCCeKJRKMgJ6UJFN9W,0.0,11.0,0.105,-18.049,0.0,Coffee Breath,70.0,2018-03-08,0.0525,101.245,0.155,2018.0
0.985,['Bad Bunny'],0.7490000000000001,153887.0,2.564783333333333,0.418,1.0,68QcquxCS39cQGTsRrJWIR,0.000126,9.0,0.0832,-7.925,0.0,Amorfoda,74.0,2018-02-15,0.0587,147.887,0.307,2018.0
0.957,['High Altitude Samples'],0.0559,171719.0,2.8619833333333333,0.338,0.0,0KByxc2bldSo9PtAQQnipz,1.0,10.0,0.112,-31.434,0.0,Cabin Back Noise,71.0,2018-11-15,0.104,58.227,0.0212,2018.0
0.976,['XXXTENTACION'],0.35600000000000004,99658.0,1.6609666666666667,0.14300000000000002,0.0,16x9bQHw8TBNaGDyULvwad,1.89e-05,9.0,0.111,-15.148,1.0,before I close my eyes,70.0,2018-03-16,0.0388,75.52199999999998,0.334,2018.0
0.955,['Sleeping At Last'],0.415,256300.0,4.2716666666666665,0.104,0.0,4g2WiijzSKzH8PApKDbadN,3.79e-06,0.0,0.104,-11.83,1.0,Touch,72.0,2019-11-01,0.0426,82.006,0.18,2019.0
0.982,['Frank Ocean'],0.35,202200.0,3.3699999999999997,0.12,0.0,72794Eag03xdy7TO0KNuid,0.00028900000000000003,3.0,0.103,-11.104,0.0,Cayendo (Side A - Acoustic),72.0,2020-04-03,0.0393,68.995,0.121,2020.0
0.97,['Fred Mollin'],0.289,184013.0,3.0668833333333336,0.133,0.0,1AieZp5vImnCvbUapUyoFG,0.421,8.0,0.103,-18.778,1.0,House at Pooh Corner,45.0,2000-08-08,0.0343,174.667,0.168,2000.0
0.96,['Ralph Stanley'],0.568,199600.0,3.3266666666666667,0.0175,0.0,16jWQYb9YpzdaOLG8DeHOB,0.0,8.0,0.197,-17.732,1.0,O Death,46.0,2000-12-05,0.118,111.405,0.502,2000.0
0.968,['Fred Mollin'],0.238,137853.0,2.29755,0.142,0.0,2EcTJUGL3Tj3MsAon57vpQ,0.923,5.0,0.0888,-18.397,1.0,When You Wish Upon a Star,45.0,2000-08-08,0.0352,81.77600000000002,0.0963,2000.0
0.976,['Fred Mollin'],0.33,209413.0,3.490216666666667,0.13,0.0,7LzTw8OiYmhtInORp4LOMi,0.919,2.0,0.13,-17.083,1.0,Beautiful Dreamer,44.0,2000-08-08,0.0329,177.417,0.311,2000.0
0.992,['Yiruma'],0.411,245600.0,4.093333333333333,0.255,0.0,09tcNodxNOS460XobDFFBV,0.932,5.0,0.0889,-21.675,1.0,Love Me,55.0,2001-11-27,0.059,76.991,0.257,2001.0
0.988,['Yann Tiersen'],0.194,158667.0,2.64445,0.179,0.0,78IQDW7yyMzJavHiWqfBWR,0.86,9.0,0.0819,-16.836,0.0,La Valse d'Amélie - Version piano,45.0,2001-04-23,0.0413,177.667,0.179,2001.0
0.982,['Howard Shore'],0.0623,185427.0,3.0904499999999997,0.1,0.0,0VfcYOujgf9JDAgwlgu1qm,0.934,0.0,0.116,-20.607,1.0,Many Meetings,53.0,2001-11-19,0.0459,64.791,0.0359,2001.0
0.977,['Jan Ekedahl' 'Anonymous' 'Mats Bergström'],0.387,189507.0,3.15845,0.0916,0.0,3VGv4FgBouhRvccu9fvkL4,0.922,2.0,0.0964,-21.304,1.0,Snon ar kristalle: Snön är kristaller (Arr. For guitar),50.0,2001-01-01,0.04,128.97,0.341,2001.0
0.984,['Dmitri Shostakovich' 'Russian State Symphony Orchestra' 'Dmitry Yablonsky'],0.322,193600.0,3.2266666666666666,0.184,0.0,0pjCsB0XNSyqM9UazlTODC,0.902,0.0,0.0813,-18.312,0.0,Jazz Suite No. 2: VI. Waltz 2,57.0,2002-04-15,0.0338,107.847,0.35600000000000004,2002.0
0.954,['Raffi'],0.7020000000000001,88360.0,1.4726666666666666,0.0521,0.0,2HSwhGCgp8lac98wc8gkCI,9.67e-05,4.0,0.116,-14.354,1.0,Eensy Weensy Spider,44.0,2002-01-01,0.0916,80.14699999999998,0.5579999999999999,2002.0
0.972,['Franz Liszt' 'YUNDI'],0.29600000000000004,282000.0,4.7,0.232,0.0,7x7WWeEqIKIPPRCmcYexeV,0.785,8.0,0.0982,-20.553,0.0,Grandes études de Paganini S141: No.3 In G Sharp Minor - "La Campanella",51.0,2003-01-01,0.0349,96.227,0.393,2003.0
0.962,['Hubert Clifford' 'BBC Philharmonic' 'Martyn Brabbins'],0.192,257040.0,4.284000000000001,0.00618,0.0,7MAE52QGDf9UmlPg3uHNwx,0.958,10.0,0.105,-37.633,1.0,5 English Nursery Tunes: IV. Curly Locks: Andantino,49.0,2003-01-01,0.0415,79.285,0.0574,2003.0
0.994,['Wolfgang Amadeus Mozart' 'Alfred Brendel'],0.382,316653.0,5.277550000000001,0.0499,0.0,7IHEJdJhju1F2rhIiwgawx,0.906,2.0,0.109,-25.262,1.0,Fantasia in D Minor K.397,55.0,2003-01-01,0.0548,125.903,0.0779,2003.0
0.996,['Georges Bizet' 'Katia Labèque' 'Marielle Labèque'],0.523,141787.0,2.363116666666667,0.00743,0.0,39bzKYAYfHRtK32nEnQilM,0.901,11.0,0.105,-37.501,1.0,Jeux d'enfants Op.22 WD 56: 3. La poupée,46.0,2003-01-01,0.0517,66.46,0.268,2003.0
0.972,['Shantala'],0.234,515267.0,8.587783333333334,0.165,0.0,5jKP2lzcDtcSOBznwPYTIh,0.0138,7.0,0.0958,-16.694000000000006,1.0,Purnamadah,58.0,2003-01-01,0.0405,205.405,0.102,2003.0
0.958,['Air'],0.525,291000.0,4.85,0.366,0.0,40UlFC0dIxv7lAEJaPZLnm,0.7509999999999999,0.0,0.13699999999999998,-16.488,1.0,Alone in Kyoto,57.0,2004-01-26,0.0718,179.956,0.0785,2004.0
0.986,['Bob Crosby & The Bob Cats'],0.426,165698.0,2.7616333333333336,0.0823,0.0,7EYea5rkgYsjMwm6gwmobx,0.0787,9.0,0.204,-16.24,0.0,Happy Times—from 1949 show “Inspector General”,49.0,2004,0.0324,92.165,0.3,2004.0
0.991,["Dustin O'Halloran"],0.4270000000000001,433293.0,7.22155,0.06,0.0,7927IbXHiYrlZkAikPsi3X,0.938,5.0,0.0908,-19.714,0.0,Opus 20,46.0,2004-09-13,0.0457,135.54,0.0384,2004.0
0.963,['Enya'],0.28,241255.0,4.0209166666666665,0.149,0.0,0KXpgyL7L8xIpotzpWoUOo,0.00656,5.0,0.0943,-15.929,1.0,If I Could Be Where You Are,57.0,2005-11-21,0.0431,111.902,0.0606,2005.0
0.964,['Jean-Yves Thibaudet'],0.17800000000000002,118987.0,1.9831166666666666,0.0135,0.0,6z0QmvSHYCXkv0OozRxBL5,0.92,7.0,0.116,-28.20300000000001,1.0,Stars and Butterflies - From "Pride & Prejudice" Soundtrack,48.0,2005-01-01,0.046,47.37,0.0392,2005.0
0.98,['English Chamber Orchestra' 'Benjamin Wallfisch'],0.0701,181107.0,3.01845,0.0132,0.0,224kUkE8bXyMc7oAN2NGlk,0.634,3.0,0.07200000000000001,-28.395,1.0,The Living Sculptures Of Pemberley - From "Pride & Prejudice" Soundtrack,48.0,2005-01-01,0.0404,75.221,0.034,2005.0
0.972,['Gorillaz'],0.405,131867.0,2.197783333333333,0.413,0.0,4hjGZN8poACfjWCK3Og6vY,0.0005,2.0,0.156,-10.384,1.0,Don't Get Lost in Heaven,53.0,2005-05-23,0.0342,124.982,0.4,2005.0
0.951,['Jodi Benson'],0.266,137853.0,2.29755,0.201,0.0,1YzCSIwQ1wlchlqoRrAh1c,0.037000000000000005,5.0,0.0932,-14.947,1.0,Part of Your World (Reprise) - From "The Little Mermaid" / Soundtrack Version,50.0,2006-01-01,0.0391,76.495,0.119,2006.0
0.972,['My Chemical Romance'],0.7390000000000001,173533.0,2.8922166666666667,0.405,1.0,1rNSLiEFpAF4amVhkzfTUG,0.0,4.0,0.0699,-10.524,1.0,Blood - Hidden Track,52.0,2006-10-23,0.107,123.497,0.8270000000000001,2006.0
0.977,['Peggy Lee'],0.185,96800.0,1.6133333333333333,0.0893,0.0,3Fou4O94pyR80OxdSj3pI8,0.00773,1.0,0.113,-20.396,1.0,La La Lu,50.0,2006-01-01,0.044,79.123,0.258,2006.0
0.968,["Martin O'Donnell" 'Michael Salvatori'],0.0956,187680.0,3.128,0.0724,0.0,6vlZ1ZsvIzve8JQ9satGSM,0.87,3.0,0.101,-22.31900000000001,1.0,Never Forget,53.0,2007-11-20,0.038,85.743,0.0384,2007.0
0.995,['Felix Mendelssohn' 'Bertrand Chamayou'],0.262,120027.0,2.00045,0.0868,0.0,1AECmtHp67qzmTyBUQEJN0,0.897,6.0,0.0794,-26.318,0.0,Songs Without Words Book VI Opus 67: No. 2 in F-Sharp Minor,53.0,2008-05-06,0.0442,68.904,0.503,2008.0
0.975,['Panic! At The Disco'],0.393,116147.0,1.9357833333333334,0.482,0.0,4E1R0vG10ed0wDhjn09kTG,5.8e-05,9.0,0.365,-12.535,1.0,I Have Friends in Holy Spaces,47.0,2008-03-21,0.3670000000000001,99.731,0.541,2008.0
0.991,['Frédéric Chopin' 'Alexandre Tharaud'],0.416,131200.0,2.1866666666666665,0.0164,0.0,5XfmcJMAaifjRrIdLaXVLm,0.866,5.0,0.116,-25.933000000000003,1.0,24 Préludes Op. 28: No.4 in E minor - Largo,57.0,2008-02-08,0.0483,110.635,0.0365,2008.0
0.981,['Enya'],0.151,209693.0,3.4948833333333336,0.172,0.0,0zvv76DEro0MMox8eLbK7D,0.0238,9.0,0.133,-17.018,1.0,May It Be,49.0,2009-12-01,0.0383,81.39699999999998,0.103,2009.0
0.995,['Bedtime Baby'],0.551,81921.0,1.36535,0.0187,0.0,0Mq8zDfYjuCAtso3a73TxN,0.964,0.0,0.141,-18.258,1.0,Twinkle Twinkle Little Star,52.0,2009-12-01,0.157,133.782,0.603,2009.0
0.987,['Bedtime Baby'],0.448,92892.0,1.5482,0.0883,0.0,1nQOgYZWJzYsFdPvt9A7DP,0.901,0.0,0.11,-17.546,1.0,Brahms' Lullaby,58.0,2009-12-01,0.0836,176.525,0.525,2009.0
0.99,['Frank Bridge' 'Enikő Magyar' 'Tadashi Imai'],0.0882,214107.0,3.56845,0.00626,0.0,6tWg05l8fgCms52XX9qI2C,0.92,10.0,0.0756,-35.154,1.0,Berceuse (Arr. For viola and piano),52.0,2009-11-17,0.041,83.771,0.123,2009.0
0.992,['Frédéric Chopin' 'Brigitte Engerer'],0.272,239973.0,3.99955,0.00397,0.0,0bcGY7mfG10QfeaDbz97hC,0.9,1.0,0.0763,-31.601,0.0,Nocturne Op. posth. in C-Sharp Minor: Lento,61.0,2010-06-22,0.0475,72.059,0.19,2010.0
0.993,['Claude Debussy' 'James Rhodes'],0.3670000000000001,357653.0,5.960883333333333,0.019,0.0,5VXqnaVDKEFazcDt57pcVY,0.914,1.0,0.0698,-28.121,1.0,Debussy : Suite bergamasque : III Clair de lune,58.0,2010-12-10,0.0542,169.44299999999996,0.0391,2010.0
0.953,['Adele'],0.411,228213.0,3.80355,0.267,0.0,6jL1DEdjmOa27inIgU088B,0.0,0.0,0.16699999999999998,-8.484,1.0,Take It All,55.0,2011-01-19,0.031,137.80100000000002,0.303,2011.0
0.982,['C418'],0.145,191750.0,3.1958333333333333,0.006379999999999999,0.0,4o0YiMA52IzmOn5yIdIhu5,0.853,9.0,0.0732,-23.366,0.0,Clark,56.0,2011-03-04,0.0417,79.396,0.0395,2011.0
0.968,['Yiruma'],0.287,218293.0,3.6382166666666667,0.292,0.0,3xr8COed4nPPn6XWZ0iCGr,0.978,9.0,0.09,-19.285,1.0,River Flows in You,62.0,2011-12-09,0.0541,145.703,0.34600000000000003,2011.0
0.972,['C418'],0.206,254500.0,4.241666666666666,0.0262,0.0,2Au50d6aZrsYrbxQzDjjYW,0.466,0.0,0.0757,-22.08,1.0,Danny,55.0,2011-03-04,0.0383,78.79,0.0989,2011.0
0.989,['The Piano Guys'],0.23,275973.0,4.59955,0.217,0.0,4eYaDRhiL5iesFp2EuoODr,0.892,10.0,0.0844,-13.464,1.0,A Thousand Years,54.0,2012,0.0386,157.084,0.156,2012.0
0.987,['Justin Bieber'],0.546,199800.0,3.33,0.155,0.0,30Co9eN7JHPf1i2wEyVSMJ,6.02e-05,0.0,0.18,-14.378,1.0,Nothing Like Us - Bonus Track,65.0,2013-01-01,0.0428,72.331,0.512,2013.0
0.99,['Deep Inside'],0.14300000000000002,119615.0,1.9935833333333333,0.00155,0.0,2SZJl7ZigkaEGhLA270KtT,0.921,0.0,0.1,-34.708,1.0,A Glowing Heart,61.0,2014-03-04,0.0428,139.516,0.0393,2014.0
0.978,['Oh Wonder'],0.59,214174.0,3.5695666666666668,0.242,0.0,6Vigp41BietH0WoFZ52JI5,0.000124,10.0,0.0906,-11.724,0.0,All We Do,65.0,2015-09-04,0.0516,126.721,0.366,2015.0
0.963,['RY X'],0.393,174172.0,2.9028666666666667,0.0668,0.0,7BSMSvK0WxrDeI98bswYa8,0.105,7.0,0.107,-20.755,1.0,Berlin,60.0,2016-05-06,0.0404,136.938,0.0384,2016.0
0.995,['Ana Olgica'],0.361,144500.0,2.408333333333333,0.0165,0.0,6uWjjaiquXsjuQuks2mZME,0.967,0.0,0.0834,-27.874,1.0,Sugarcane,68.0,2016-12-14,0.0615,114.346,0.452,2016.0
0.994,['Cellophane Roses'],0.522,109545.0,1.82575,0.00251,0.0,2dv7Jf570NkaWlW7NcsYTa,0.96,9.0,0.0891,-23.464,1.0,Friendship Before Love,65.0,2016-12-04,0.112,72.002,0.732,2016.0
0.956,['Banes World'],0.599,164027.0,2.7337833333333332,0.18600000000000005,0.0,4yp90BbE4dxPXfGGSpbFwT,0.00665,8.0,0.119,-16.230999999999998,0.0,Drowsy,61.0,2016-06-04,0.0315,127.093,0.415,2016.0
0.959,['Khalid'],0.472,170680.0,2.844666666666667,0.265,0.0,67kXYrMTQbS7MVbXyGyxHm,0.000499,6.0,0.1,-10.059,0.0,Angels,65.0,2017-04-27,0.0356,111.558,0.204,2017.0
0.993,['Arlette Leduc'],0.208,159750.0,2.6625,0.00877,0.0,7arWoSrPeW1uiCGbCu0Igm,0.85,2.0,0.0949,-33.476,1.0,Euphrosyne,72.0,2019-09-06,0.0418,120.945,0.0396,2019.0
0.988,['Granular'],0.0,158929.0,2.648816666666667,0.333,0.0,3GMhHXO3cGrqMde11pQ3sL,0.7070000000000001,5.0,0.111,-27.745,1.0,Brown Noise Hall Verb,69.0,2019-07-07,0.0,0.0,0.0,2019.0
0.99,['Irizarry Barraza'],0.17600000000000002,212000.0,3.533333333333333,0.0327,0.0,54IZYicWqjVsicv07CaP3m,0.905,7.0,0.109,-31.7,1.0,Nechama,70.0,2019-11-29,0.0555,69.567,0.0545,2019.0
0.954,['Kacey Musgraves'],0.438,183735.0,3.06225,0.19,0.0,5EeQQ8BVJTRkp1AIKJILGY,7.120000000000001e-05,5.0,0.117,-13.573,1.0,All Is Found - Kacey Musgraves Version,69.0,2019-11-15,0.0289,153.02,0.106,2019.0
0.953,['Frank Ocean'],0.444,231040.0,3.8506666666666667,0.152,0.0,62ljuuXo0zrcrtJnnOhfxT,8.85e-05,8.0,0.0966,-12.87,0.0,Dear April (Side A - Acoustic),71.0,2020-04-03,0.0471,115.95,0.227,2020.0
0.991,['Fred Mollin'],0.42,183907.0,3.065116666666667,0.0414,0.0,3mu3BtXvnCftPTuhd81POx,0.8690000000000001,3.0,0.0967,-20.652,1.0,Good Night My Love (Pleasant Dreams),45.0,2000-08-08,0.0332,63.26600000000001,0.073,2000.0
0.952,['Broadcast'],0.212,192000.0,3.2,0.21600000000000005,0.0,3ZB8WOTt7p9cSia9iG0TMz,0.804,0.0,0.107,-18.373,1.0,Echo's Answer,47.0,2000-03-20,0.0426,80.37,0.0774,2000.0
0.978,['Fred Mollin'],0.381,184653.0,3.07755,0.0814,0.0,6CMnIEdPUWPf21q3uyKeJ8,0.853,5.0,0.109,-19.39,1.0,I Will,44.0,2000-08-08,0.0336,139.84,0.101,2000.0
0.972,['Fred Mollin'],0.28300000000000003,158653.0,2.6442166666666664,0.066,0.0,5lxF5viTocy0kxYLoD3gDP,0.877,9.0,0.0601,-20.024,1.0,Brahms' Lullaby,45.0,2000-08-08,0.0382,144.089,0.099,2000.0
0.994,['David Bauer'],0.514,144533.0,2.4088833333333333,0.0349,0.0,7jZ8JuODxdSJcpex05ilZw,0.926,2.0,0.102,-20.247,1.0,As the Deer,49.0,2000,0.0464,113.978,0.226,2000.0
0.991,['Yiruma'],0.381,197573.0,3.2928833333333336,0.158,0.0,0kZ3k5D5kAIZUVYxmExVBb,0.937,0.0,0.127,-24.813,0.0,When The Love Falls,52.0,2001-11-27,0.0572,144.74200000000005,0.355,2001.0
0.992,['Philip Glass'],0.235,295560.0,4.926,0.166,0.0,5bi8ryL6gy6a1BRXOf43y9,0.87,5.0,0.101,-19.632,1.0,Etude No. 2,52.0,2001-05-01,0.0347,101.182,0.0356,2001.0
0.992,['Olle Adolphson' 'Mats Bergström'],0.53,228280.0,3.804666666666667,0.0671,0.0,34y7W6WQtgHLWBskWFXIbg,0.947,2.0,0.107,-20.647,0.0,Habanera,52.0,2001-01-01,0.0458,57.225,0.14400000000000002,2001.0
0.995,['Nobuo Uematsu'],0.374,184867.0,3.0811166666666665,0.0793,0.0,5NP9bhvIp2XGY3Xl0ICAub,0.936,7.0,0.0794,-21.909,1.0,Zanarkand,50.0,2001-08-01,0.114,182.961,0.441,2001.0
0.996,['Erik Satie' 'Jean-Yves Thibaudet'],0.59,219760.0,3.6626666666666665,0.00399,0.0,7kTVe6XhIveidvkt8nb7jK,0.946,7.0,0.0683,-36.497,1.0,3 Gymnopédies: No.1 Lent et douloureux,52.0,2002-01-01,0.242,74.381,0.182,2002.0
0.962,['Dizzy Gillespie'],0.575,169507.0,2.8251166666666667,0.0822,0.0,1U2EKwG7CRQIWtvFPr2YE6,0.58,8.0,0.11,-17.658,1.0,All The Things You Are,47.0,2002-05-21,0.0452,127.369,0.484,2002.0
0.984,['John Adams'],0.525,429933.0,7.16555,0.14400000000000002,0.0,4A1VmZQ2rdCS07En1TLDNb,0.89,8.0,0.18600000000000005,-22.617,1.0,Hallelujah Junction: 1st Movement,52.0,2004-05-04,0.0349,115.509,0.321,2004.0
