745,Martin,Lengwiler,Uni Basel,UBA,Basel,Präsident des Verwaltungsrates,"fokus AG für Wissen und Organisation, Zürich","Consulting, public relations, legal & trust"
746,Yvan,Lengwiler,Uni Basel,UBA,Basel,Mitglied der Delegiertenversammlung,"Patria Genossenschaft, Basel",Financial industry & insurances
747,Yvan,Lengwiler,Uni Basel,UBA,Basel,Mitglied des Stiftungsrates,"Max Geldner-Stiftung, Basel","Society, Social, Culture & Sports"
748,Yvan,Lengwiler,Uni Basel,UBA,Basel,Mitglied des Stiftungsrates,Studienzentrum Gerzensee,Education & research
749,Yvan,Lengwiler,Uni Basel,UBA,Basel,Mitglied des Verwaltungsrates,"Finanzmarktaufsicht FINMA, Bern","Politics, administration, justice system & security sector"
750,Arjen,Lenstra,ETH Lausanne,EPF,Lausanne,Advisor of crypto group,"OWI, Amsterdam",Not classifiable
751,Christian,Leumann,Uni Bern,UBE,Bern,NA,"Schweizerischer Nationalfonds, Stiftungsrat",Education & research
752,Christian,Leumann,Uni Bern,UBE,Bern,NA,Synthena AG,Pharma & health
753,Christian,Leumann,Uni Bern,UBE,Bern,NA,Unitectra,"Consulting, public relations, legal & trust"
754,Christian,Leumann,Uni Bern,UBE,Bern,NA,Verein Euresearch,Education & research
755,Jonathan,Levine,ETH Zürich,ETH,Zurich,Stiftungsrat,Stiftung Geobotanisches Forschungsinstitut Rübel,Education & research
756,Andreas,Lienhard,Uni Bern,UBE,Bern,Vizepräsident des Verwaltungsrates,VR Verkehrsbetriebe Biel,"Energy, environment & mobility"
757,Joachim,Lingner,ETH Lausanne,EPF,Lausanne,ERC starting grant review panel,"ERC Executive Agency, Brussels",Education & research
758,Claudio,Loderer,Uni Bern,UBE,Bern,NA,OLZ & Partners,Financial industry & insurances
759,Hans-Andrea,Loeliger,ETH Zürich,ETH,Zurich,Ko-Geschäftsführer,Anadec GmbH,"Consulting, public relations, legal & trust"
760,Hans-Andrea,Loeliger,ETH Zürich,ETH,Zurich,VR-Mandat,Endora Tech AG,Technology
761,Roland,Logé,ETH Lausanne,EPF,Lausanne,"Conseil scientifique, domaine de la métallurgie","Association ARMINES, Paris, France",Education & research
762,Antonio,Loprieno,Uni Basel,UBA,Basel,Mitglied des Hochschulrates,Pädagogische Hochschule Freiburg,Education & research
763,Antonio,Loprieno,Uni Basel,UBA,Basel,Mitglied des Universitätsrates,Universitä della Svizzera Italiana,Education & research
764,Antonio,Loprieno,Uni Basel,UBA,Basel,Mitglied des Universitätsrates,Universität Tübingen,Education & research
765,Antonio,Loprieno,Uni Basel,UBA,Basel,Präsident des Stiftungsrates,Schweizerische Studienstiftung,Education & research
766,Antonio,Loprieno,Uni Basel,UBA,Basel,Vorstandsmitglied,Konfuzius Institut,Education & research
767,Scott,Loren,Uni St. Gallen,USG,Saint Gallen,Dozent für Englische Sprache und Literatur,Pädagogische Hochschule St.Gallen,Education & research
768,Oliver,Lubrich,Uni Bern,UBE,Bern,NA,Albrecht-von-Haller-Stiftung der Burgergemeinde Bern,Education & research
769,Matthias,Lütolf,ETH Lausanne,EPF,Lausanne,Board member and advisor,"QGel SA, PSE, Lausanne",Technology
770,Matthias,Lütolf,ETH Lausanne,EPF,Lausanne,President of the Board,"Morphodyne SA, EPFL",Pharma & health
771,Elisio,Macamo,Uni Basel,UBA,Basel,Mitglied des Stiftungsrates,"UBUNTU, Zürich; Share for Food Alliance, Basel",Not classifiable
772,Sebastian,Maerkl,ETH Lausanne,EPF,Lausanne,"Board Member, Prosper Diagnostics an early stage EPFL start-up","Prosper Diagnostic, Basel",Pharma & health
773,Pierre,Magistretti,ETH Lausanne,EPF,Lausanne,Consultant,"Dana Foundation, New York",Education & research
774,Pierre,Magistretti,ETH Lausanne,EPF,Lausanne,Consultant,"Price Foundation, Genève",Not classifiable
775,Pascal,Mahon,Uni Neuenburg,UNE,Neuchâtel,Enseignement,Académie suisse de la magistrature,Education & research
776,Pascal,Mahon,Uni Neuenburg,UNE,Neuchâtel,Membre,Office cantonal de conciliation en matière de conflits de travail,"Politics, administration, justice system & security sector"
777,Pascal,Mahon,Uni Neuenburg,UNE,Neuchâtel,Membre du Comité,Association suisse du droit public de l'organisation (ASDPO),"Politics, administration, justice system & security sector"
778,Pascal,Mahon,Uni Neuenburg,UNE,Neuchâtel,Membre du Comité suisse,Commission internationale des juristes (ICJ),"Politics, administration, justice system & security sector"
779,Pascal,Mahon,Uni Neuenburg,UNE,Neuchâtel,membre du Directoire,Schweizerisches Kompetenzzentrum für Menschenrechte (SKMR),Education & research
780,Pascal,Mahon,Uni Neuenburg,UNE,Neuchâtel,Président,Académie suisse de la magistrature,Education & research
781,Semyon,Malamud,ETH Lausanne,EPF,Lausanne,Academic consulting,"Quantica Capital, Schaffausen",Financial industry & insurances
782,Semyon,Malamud,ETH Lausanne,EPF,Lausanne,Teaching a PhD class,Dublin City University,Education & research
783,Jan-Anders,Manson,ETH Lausanne,EPF,Lausanne,Membre du conseil d'administration,"EELCEE Ltd., Korea","Industry, construction & agriculture"
784,Jan-Anders,Manson,ETH Lausanne,EPF,Lausanne,Membre du conseil d'administration,"Hexpol AB, Malmö, Suède",Technology
785,Jan-Anders,Manson,ETH Lausanne,EPF,Lausanne,Membre du conseil de fondation (as EPFL),"AISTS, EPFL-Innovation Park, Lausanne",Education & research
786,Jan-Anders,Manson,ETH Lausanne,EPF,Lausanne,Membre du conseil de fondation (as EPFL),"Antidoping Suisse, Berne",Pharma & health
787,Adriano,Marantelli,Uni Bern,UBE,Bern,NA,Curt Rommel Stiftung,Education & research
788,Adriano,Marantelli,Uni Bern,UBE,Bern,NA,Stiftung Archiv für schweizerisches Abgaberecht,"Society, Social, Culture & Sports"
789,Adriano,Marantelli,Uni Bern,UBE,Bern,NA,Vereinsvorstand BEWEST (Weiterbildungsverein),Education & research
790,Bruno,Marchand,ETH Lausanne,EPF,Lausanne,Bruno Marchand Architecture Urbanisme et aménagement du territoire,"Bruno Marchand, Lausanne",Not classifiable
791,Bruno,Marchand,ETH Lausanne,EPF,Lausanne,Commission consultative d'urbanisme et d'architecture,Canton de Vaud,"Politics, administration, justice system & security sector"
792,Bruno,Marchand,ETH Lausanne,EPF,Lausanne,Commission d'architecture et d'urbanisme,Commune de Pully,"Politics, administration, justice system & security sector"
793,Bruno,Marchand,ETH Lausanne,EPF,Lausanne,Commission d'urbanisme et architecture,Commune de Prengins,"Politics, administration, justice system & security sector"
794,Bruno,Marchand,ETH Lausanne,EPF,Lausanne,Commission d'Urbanisme et Architecture,Canton de Fribourg,"Politics, administration, justice system & security sector"
795,Bruno,Marchand,ETH Lausanne,EPF,Lausanne,Commission d'urbanisme et d'architecture,Commune de Gland,"Politics, administration, justice system & security sector"
796,Bruno,Marchand,ETH Lausanne,EPF,Lausanne,"Commission d'urbanisme, d'architecture et du Paysage",Commune de Payerne,"Politics, administration, justice system & security sector"
797,Julia,Marewski,Uni Lausanne,ULA,Lausanne,NA,Activités académiques,Education & research
798,Giorgio,Margaritondo,ETH Lausanne,EPF,Lausanne,"Chief Editor, Journal of Physics D","Institute of Physics, London",Education & research
799,Giorgio,Margaritondo,ETH Lausanne,EPF,Lausanne,Council President EC integrating initiative on synchrotrons (CALIPSO),"Sincrotrone Trieste, Italy",Education & research
800,Giorgio,Margaritondo,ETH Lausanne,EPF,Lausanne,"Member, Board of Directors",Università di Pavia,Education & research
801,Giorgio,Margaritondo,ETH Lausanne,EPF,Lausanne,"Member, Consiglio di Fondazione USI","USI, Lugano",Education & research
802,Giorgio,Margaritondo,ETH Lausanne,EPF,Lausanne,"Member, Consulting Committee ANVUR","Ministero MIUR, Rome, Italy",Education & research
803,Giorgio,Margaritondo,ETH Lausanne,EPF,Lausanne,"Member, Scientific Council","HuGeF, Turin",Education & research
804,Giorgio,Margaritondo,ETH Lausanne,EPF,Lausanne,Membre de l'international advisory board,"Scuola Sant'Anna, Pisa, Italy",Education & research
805,Giorgio,Margaritondo,ETH Lausanne,EPF,Lausanne,"President, Evaluation Committee (Nucleo di Valutazione), Politecnico di Torino",Politecnico di Torino,Education & research
806,Giorgio,Margaritondo,ETH Lausanne,EPF,Lausanne,"President, Parish Council",Mission catholique anglophone du canton de Vaud,"Society, Social, Culture & Sports"
807,Giorgio,Margaritondo,ETH Lausanne,EPF,Lausanne,"President, Scientific and Technological Committee",Istituto Italiano di Tecnololgia (IIT),Education & research
808,Pierre-Alain,Mariaux,Uni Neuenburg,UNE,Neuchâtel,Membre,Commission scientifique du Trésor abbatial de l'Abbaye St-Maurice,"Society, Social, Culture & Sports"
809,Henry,Markram,ETH Lausanne,EPF,Lausanne,Chairman (en liquidation),"Blue Brain SA, Epalinges, CH",Education & research
810,Henry,Markram,ETH Lausanne,EPF,Lausanne,"Frontiers Research Foundation, President","PSE-D, Ecublens, CH","Politics, administration, justice system & security sector"
811,Henry,Markram,ETH Lausanne,EPF,Lausanne,President (en liquidation),"Blue Brain Foundation, Epalinges, CH",Education & research
812,Henry,Markram,ETH Lausanne,EPF,Lausanne,University of Massachussetts: Paid consultant on ONR research project,Amherst - USA,Not classifiable
813,Olivier,Martin,ETH Lausanne,EPF,Lausanne,Reviewing,Various funding agencies and universities,Not classifiable
814,Ulrich,Maurer,ETH Zürich,ETH,Zurich,Geschäftsführer,ATG Advanced Technology Group GmbH,"Consulting, public relations, legal & trust"
815,Ulrich,Maurer,ETH Zürich,ETH,Zurich,VR-Mandat,InfoSec Global (Schweiz) AG,Media & communication
816,Heike,Mayer,Uni Bern,UBE,Bern,NA,Rat für Raumordnung,"Politics, administration, justice system & security sector"
817,Mirko,Meboldt,ETH Zürich,ETH,Zurich,Verwaltungsrat,inspire AG,Technology
818,Anders,Meibom,ETH Lausanne,EPF,Lausanne,Chairman of the Board,"Institute of Translational Molecular Imaging Foundation, Genève",Education & research
819,Andreas,Meier,Uni Freiburg,UFR,Fribourg,Geschäftsführer,eTorrent GmbH,Technology
820,Andreas,Meier,Uni Freiburg,UFR,Fribourg,Stiftungsrat,Stiftung Rechenzentrum für Krankenversicherung,Pharma & health
821,Andreas,Meier,Uni Freiburg,UFR,Fribourg,Verwaltungsrat,Centris AG,Technology
822,Philippe,Meier,Uni Lausanne,ULA,Lausanne,NA,Activités académiques,Education & research
823,Marcel,Meili,ETH Zürich,ETH,Zurich,VR-Mandat,Datwoma AG,Financial industry & insurances
824,Marcel,Meili,ETH Zürich,ETH,Zurich,VR-Mandat,Lifä Immobilien AG,"Commerce, trade & services"
825,Marcel,Meili,ETH Zürich,ETH,Zurich,VR-Mandat,Vetimag AG,Financial industry & insurances
826,Marcel,Meili,ETH Zürich,ETH,Zurich,VR-Mandat,Zypresse AG,"Commerce, trade & services"
827,Marcel,Meili,ETH Zürich,ETH,Zurich,VR-Präsidium,Park Book AG,Media & communication
828,Marcel,Meili,ETH Zürich,ETH,Zurich,VR-Präsidium,Verlag Scheidegger und Spiess AG,Media & communication
829,Sacha Leo Cornel,Menz,ETH Zürich,ETH,Zurich,VR-Mandat,SAM Architekten und Partner AG,"Industry, construction & agriculture"
830,Sacha Leo Cornel,Menz,ETH Zürich,ETH,Zurich,VR-Mandat,Staub Holding AG,"Commerce, trade & services"
831,Nicolas,Mermod,Uni Lausanne,ULA,Lausanne,Mandat,Selexis,Pharma & health
832,Joël,Mesot,ETH Lausanne,EPF,Lausanne,Int. Science Policy Comm.,"Kurchatov Institute, Russia",Education & research
833,Ulrich,Mosch,Uni Genf,UGE,Geneva,Membre du conseil scientifique,HEM Bâle,Education & research
834,Joël,Mesot,ETH Lausanne,EPF,Lausanne,Member,European Association of National Research Facilities Laboratories,Education & research
835,Joël,Mesot,ETH Lausanne,EPF,Lausanne,Member,Helmholtz Senate,Education & research
836,Joël,Mesot,ETH Lausanne,EPF,Lausanne,Member,VR Trägerschaft ParkInnovAARE,"Commerce, trade & services"
837,Joël,Mesot,ETH Lausanne,EPF,Lausanne,Neutron Adv. Board,Oak Ridge National Lab. USA,Education & research
838,Joël,Mesot,ETH Lausanne,EPF,Lausanne,Scientific Advisory Board,"FRM-II, Munich",Education & research
839,Joël,Mesot,ETH Lausanne,EPF,Lausanne,Steering Committee,ESS,Not classifiable
840,Joël,Mesot,ETH Lausanne,EPF,Lausanne,Stiftungrat,Technopark Aargau,"Commerce, trade & services"
841,Joël,Mesot,ETH Lausanne,EPF,Lausanne,Stiftungsratsvizepräsident,Marcel-Benoist,Education & research
842,Jean-Pierre,Métraux,Uni Freiburg,UFR,Fribourg,Forschungsrat der Abteilung Biologie und Medizin,Schweizer Nationalfonds SNF,Education & research
843,Tobias,Mettler,Uni St. Gallen,USG,Saint Gallen,Associate Partner,BEG & Partners,"Consulting, public relations, legal & trust"
844,Meike,Mevissen,Uni Bern,UBE,Bern,NA,Stiftung Tierärztliche Hochschule Hannover,Education & research
845,Klaus,Mezger,Uni Bern,UBE,Bern,NA,Ionight,Technology
846,Silvestro,Micera,ETH Lausanne,EPF,Lausanne,Prof. Part-time,"Scuola superiore Sant'Anna, Italy",Education & research
847,Frédéric,Mila,ETH Lausanne,EPF,Lausanne,Committe member - Advanced Post-doc mobility,"SNSF, Berne",Education & research
848,Frédéric,Mila,ETH Lausanne,EPF,Lausanne,Editeur associé,"Europhysics Letters, Mulhouse, France",Media & communication
849,José del Rocío,Millán Ruiz,ETH Lausanne,EPF,Lausanne,Science Advisory Board,"Nielsen Neuro. New York, USA","Consulting, public relations, legal & trust"
850,José del Rocío,Millán Ruiz,ETH Lausanne,EPF,Lausanne,Scientific Advisory Board,"MindMaze, Ecublens",Technology
851,José del Rocío,Millán Ruiz,ETH Lausanne,EPF,Lausanne,Sociétaire sans droit de signature,"ADREAM, Crans-Montana, Switzerland",Education & research
852,Paul,Mohacsi,Uni Bern,UBE,Bern,NA,Katharina Huber-Steiner Stiftung,Education & research
853,Ernst,Mohr,Uni St. Gallen,USG,Saint Gallen,Verwaltungsrat,AtlanticLux Lebensversicherung S.A.,Financial industry & insurances
854,Ernst,Mohr,Uni St. Gallen,USG,Saint Gallen,Verwaltungsrat,joixes AG,Technology
855,Ernst,Mohr,Uni St. Gallen,USG,Saint Gallen,Verwaltungsrat,Premiumselect Lux S.A.,Financial industry & insurances
856,Jean-François,Molinari,ETH Lausanne,EPF,Lausanne,Panel Synergia FNS,FNS,Education & research
857,Klaus,Möller,Uni St. Gallen,USG,Saint Gallen,Gesellschafter,The Performance Management Company PMC GmbH,"Consulting, public relations, legal & trust"
858,Klaus,Möller,Uni St. Gallen,USG,Saint Gallen,Mitglied des Geschäftsführenden Ausschusses,International Group of Controlling IGC,"Commerce, trade & services"
859,Klaus,Möller,Uni St. Gallen,USG,Saint Gallen,Mitglied im Forschungsnetzwerk,Center for Performance Research & Analytics CEPRA,Education & research
860,Klaus,Möller,Uni St. Gallen,USG,Saint Gallen,Mitherausgeber der Zeitschrift Board - Zeitschrift für Aufsichtsräte,Bundesanzeiger Verlag,Media & communication
861,Klaus,Möller,Uni St. Gallen,USG,Saint Gallen,Mitherausgeber der Zeitschrift Controlling,Vahlen Verlag,Media & communication
862,Josef,Mondl,Uni St. Gallen,USG,Saint Gallen,"Redner, Berater",Selbstständig,Not classifiable
863,Nicolas,Monod,ETH Lausanne,EPF,Lausanne,Expertises,"Fond National Suisse, Berne",Education & research
864,Nicolas,Monod,ETH Lausanne,EPF,Lausanne,Travail éditorial (non lucratif),"L'enseignement Mathématique, Genève",Media & communication
865,Manfred,Morari,ETH Zürich,ETH,Zurich,Verwaltungsrat,inspire AG,Technology
866,Massimo,Morbidelli,ETH Zürich,ETH,Zurich,VR-Mandat,ChromaCon AG,Technology
867,Erwan,Morellec,ETH Lausanne,EPF,Lausanne,Cours (1 jour): Derivatives for Central Bankers,Swiss National Bank,Financial industry & insurances
868,Erwan,Morellec,ETH Lausanne,EPF,Lausanne,Directeur du SFI PhD Program,Swiss Finance Institute,Financial industry & insurances
869,Bruno,Moretti,Uni Bern,UBE,Bern,NA,Forum du Bilinguisme Bienne,"Society, Social, Culture & Sports"
870,Bruno,Moretti,Uni Bern,UBE,Bern,NA,Jaberg-Stiftung,"Society, Social, Culture & Sports"
871,Bruno,Moretti,Uni Bern,UBE,Bern,NA,Stiftung Kinderbetreuung im Hochschulraum Bern KIHOB,"Society, Social, Culture & Sports"
872,Stephan,Morgenthaler,ETH Lausanne,EPF,Lausanne,"Conseil d'administration, membre actuaire de Michgenossenschaft Reitnau","AICOS Technologies AG, Bâle",Technology
873,Stephan,Morgenthaler,ETH Lausanne,EPF,Lausanne,Conseil scientifique,"Novigenix, Lausanne",Pharma & health
874,Stephan,Morgenthaler,ETH Lausanne,EPF,Lausanne,Divers contrats d'expertises,"Firmenich, Nestlé, Touring Club Suisse",Not classifiable
875,Stefan,Morkötter,Uni St. Gallen,USG,Saint Gallen,Fachbeirat,Hydropower Solutions GmbH,"Energy, environment & mobility"
876,Stefan,Morkötter,Uni St. Gallen,USG,Saint Gallen,Geschäftsführer,IBEF GmbH,Technology
877,Stefan,Morkötter,Uni St. Gallen,USG,Saint Gallen,Verwaltungsrat,Infrastruktur SK,Not classifiable
878,Andreas,Mortensen,ETH Lausanne,EPF,Lausanne,Member International Scientific Advisory Board (ISAB) of the COMET K2 Center,"Materials Center Leoben Forschung, Austria",Education & research
879,Andreas,Mortensen,ETH Lausanne,EPF,Lausanne,"Membre (nommé par l'EPFL), Conseil de Fondation",FNS de la Recherche Scientifique,Education & research
880,Andreas,Mortensen,ETH Lausanne,EPF,Lausanne,Membre Board of Trustees & research center’s scientific advisory board,"IMDEA-Materials, Madrid, Espagne",Education & research
881,Andreas,Mortensen,ETH Lausanne,EPF,Lausanne,Membre de la commission d'accréditation d'institution de DTU,"DTU, Institution d'accréditation du Danemark",Education & research
882,Andreas,Mortensen,ETH Lausanne,EPF,Lausanne,"Membre de la commission de sélection des SNSF, Starting Grants 2014",Fonds National Suisse,Education & research
883,Andreas,Mortensen,ETH Lausanne,EPF,Lausanne,Membre du conseil de fondation,Fondation Zeno Karl Schindler,Education & research
884,Andreas,Mortensen,ETH Lausanne,EPF,Lausanne,"Membre, Wissenschaftlicher Beirat","Leibniz Institute INM, Saarbrücken, Allemagne",Education & research
885,Andreas,Mortensen,ETH Lausanne,EPF,Lausanne,proposés référés,"EPSRC, UK",Education & research
886,Andreas,Mortensen,ETH Lausanne,EPF,Lausanne,proposés référés,"NSF, USA",Education & research
887,Ulrich,Mosch,Uni Genf,UGE,Geneva,Membre du conseil,HEM Genève,Education & research
888,Christophe,Moser,ETH Lausanne,EPF,Lausanne,Board observer (resigned on 25.12.14),"Ondax Corp., USA","Industry, construction & agriculture"
889,Christophe,Moser,ETH Lausanne,EPF,Lausanne,Founder Composyt Light Lab,"PSE A, EPFL",Education & research
890,Roger,Moser,Uni St. Gallen,USG,Saint Gallen,Board Member,Think Tank Thurgau,"Society, Social, Culture & Sports"
891,Roger,Moser,Uni St. Gallen,USG,Saint Gallen,Board Member,Timor Foundation,"Society, Social, Culture & Sports"
892,Roger,Moser,Uni St. Gallen,USG,Saint Gallen,Founder & Partner,Industry Intelligence GmbH,"Consulting, public relations, legal & trust"
893,Juan Ramon,Mosig,ETH Lausanne,EPF,Lausanne,Chair of the EURAAP Board (jusqu'à Dec 2015),European Association of Antennas and Propoagation,Education & research
894,Juan Ramon,Mosig,ETH Lausanne,EPF,Lausanne,Organisation de conférences scientifiques en Europe,AISBL (non-profit Association),Not classifiable
895,Urs Peter,Mosimann,Uni Bern,UBE,Bern,NA,Stiftung Diaconis Bern,Pharma & health
896,Thomas,Mountford,ETH Lausanne,EPF,Lausanne,Visit to UFRJ Rio Brésil,UFRJ,Education & research
897,Christoph,Müller,Uni Bern,UBE,Bern,NA,Stiftung für klinisch-experimentelle Tumorforschung Bern,Education & research
898,Christoph A.,Müller,Uni St. Gallen,USG,Saint Gallen,Aufsichtsratsvorsitzender,Promerit Holding AG,"Consulting, public relations, legal & trust"
899,Christoph A.,Müller,Uni St. Gallen,USG,Saint Gallen,Beirat,"MÖRK GmbH & Co. KG, Leonberg","Commerce, trade & services"
900,Christoph A.,Müller,Uni St. Gallen,USG,Saint Gallen,Expertenjury Startfeld und Vorjury,Startfeld Diamant,"Commerce, trade & services"
901,Christoph A.,Müller,Uni St. Gallen,USG,Saint Gallen,Externer Moderator Projekt Gründerhochschule Exist IV,Hochschule Esslingen,Education & research
902,Christoph A.,Müller,Uni St. Gallen,USG,Saint Gallen,Fachbeirat,"Clairfield International GmbH, Frankfurt/Main","Consulting, public relations, legal & trust"
903,Christoph A.,Müller,Uni St. Gallen,USG,Saint Gallen,Geschäftsführender Gesellschafter,UEC gemeinnützige GmbH,Education & research
904,Christoph A.,Müller,Uni St. Gallen,USG,Saint Gallen,Präsidium,Förderkreis Gründungsforschung FGF e.V.,Education & research
905,Christoph A.,Müller,Uni St. Gallen,USG,Saint Gallen,Verwaltungsratspräsident,Memo St.Gallen GmbH,"Consulting, public relations, legal & trust"
906,Christoph A.,Müller,Uni St. Gallen,USG,Saint Gallen,Verwaltungsratspräsident,Promerit Management Consulting AG,"Consulting, public relations, legal & trust"
907,Christoph A.,Müller,Uni St. Gallen,USG,Saint Gallen,Verwaltungsratspräsident,"Virtuell Bau Holding, St.Gallen","Commerce, trade & services"
908,Roland,Müller,Uni St. Gallen,USG,Saint Gallen,Fluglehrer,Fliegerschule St.Gallen-Altenrhein,"Energy, environment & mobility"
909,Roland,Müller,Uni St. Gallen,USG,Saint Gallen,Seniorpartner,Rechtsanwaltskanzlei ME Advocat AG,"Consulting, public relations, legal & trust"
910,Roland,Müller,Uni St. Gallen,USG,Saint Gallen,Titularprofessor für Arbeitsrecht,Universität Bern,Education & research
911,Roland,Müller,Uni St. Gallen,USG,Saint Gallen,Verwaltungsratspitglied,BTV Leasing Schweiz AG,Financial industry & insurances
912,Roland,Müller,Uni St. Gallen,USG,Saint Gallen,Verwaltungsratspräsident,"Ebnat AG, Ebna","Industry, construction & agriculture"
913,Roland,Müller,Uni St. Gallen,USG,Saint Gallen,Verwaltungsratspräsident,ME Advocat AG,"Consulting, public relations, legal & trust"
914,Roland,Müller,Uni St. Gallen,USG,Saint Gallen,Verwaltungsratspräsident,Nussbaum Gruppe,"Industry, construction & agriculture"
915,Roland,Müller,Uni St. Gallen,USG,Saint Gallen,Verwaltungsratspräsident,Peka Pinselfabrik AG,"Industry, construction & agriculture"
916,Roland,Müller,Uni St. Gallen,USG,Saint Gallen,Verwaltungsratssekretär,Ricola Familienholding AG,"Industry, construction & agriculture"
917,Roland,Müller,Uni St. Gallen,USG,Saint Gallen,Verwaltungsratsvizepräsident,Board Foundation,Education & research
918,Roland,Müller,Uni St. Gallen,USG,Saint Gallen,Verwaltungsratsvizepräsident,Finanzmarktaufsicht Liechtenstein,"Politics, administration, justice system & security sector"
919,Günter,Müller-Stewens,Uni St. Gallen,USG,Saint Gallen,Herausgeber,M&A Review,Media & communication
920,Günter,Müller-Stewens,Uni St. Gallen,USG,Saint Gallen,Mitglied der Jury,Peter Werhahn-Preis,Education & research
921,Günter,Müller-Stewens,Uni St. Gallen,USG,Saint Gallen,Mitglied der Leitung,Verein Katholisches Akademikerhaus/Katholisches Studentenhaus,"Society, Social, Culture & Sports"
922,Günter,Müller-Stewens,Uni St. Gallen,USG,Saint Gallen,Mitglied der Vor-und Hauptjury,St. Gallen Symposium,Education & research
923,Günter,Müller-Stewens,Uni St. Gallen,USG,Saint Gallen,Mitglied des Aufsichtsrats,EGT AG,"Energy, environment & mobility"
924,Günter,Müller-Stewens,Uni St. Gallen,USG,Saint Gallen,Mitglied des Stiftungsrates,Master of Law and Economics,Not classifiable
925,Günter,Müller-Stewens,Uni St. Gallen,USG,Saint Gallen,Mitglied des Verwaltungsrats,Elbet AG,"Industry, construction & agriculture"
926,Günter,Müller-Stewens,Uni St. Gallen,USG,Saint Gallen,Mitglied des Vorstandes,Schweizerische Gesellschaft für Organisation SGO,Education & research
927,Günter,Müller-Stewens,Uni St. Gallen,USG,Saint Gallen,Mitglied im Herausgeberbeirat,Zeitschrift Die Unternehmung,Media & communication
928,Günter,Müller-Stewens,Uni St. Gallen,USG,Saint Gallen,Mitglied im Herausgeberbeirat,Zeitschrift für Management,Media & communication
929,Primus-Eugen,Mullis,Uni Bern,UBE,Bern,NA,Berner Diabetes Gesellschaft,Pharma & health
930,Primus-Eugen,Mullis,Uni Bern,UBE,Bern,NA,Berner Diabetes Stiftung,Pharma & health
931,Primus-Eugen,Mullis,Uni Bern,UBE,Bern,NA,Fondazione Ettore e Valeria Rossi,"Society, Social, Culture & Sports"
932,Simone,Munsch,Uni Freiburg,UFR,Fribourg,Forschungsrätin,Schweizerischer Nationalfonds (SNF),Education & research
933,Simone,Munsch,Uni Freiburg,UFR,Fribourg,Präsidentin der Unabhängigen Fachkommission,Airport Casino Basel,"Commerce, trade & services"
934,Simone,Munsch,Uni Freiburg,UFR,Fribourg,Vizepräsidentin,PsyKo,"Politics, administration, justice system & security sector"
935,Simone,Munsch,Uni Freiburg,UFR,Fribourg,Wissenschaftlicher Beriat des Zentrums für Psychotherapie,Universität Zürich,Education & research
936,Aurelio,Muttoni,ETH Lausanne,EPF,Lausanne,Membre du conseil d'administration et employé (taux d'activité 10%),"Muttoni et Fernàndez Ingénieurs Conseils SA, Ecublens","Commerce, trade & services"
937,Aurelio,Muttoni,ETH Lausanne,EPF,Lausanne,Membre du Conseil d'administration et employé (taux d'activité 10%),"Lurati Muttoni Partner, Studio d'ingegneria SA, Mendrisio","Commerce, trade & services"
938,Aurelio,Muttoni,ETH Lausanne,EPF,Lausanne,Membre du conseil de fondation,"CEB Trust Fund, Genève",Education & research
939,Aurelio,Muttoni,ETH Lausanne,EPF,Lausanne,Membre du Présidium,"Fédération Internationale du Béton, Lausanne","Commerce, trade & services"
940,Felix,Naef,ETH Lausanne,EPF,Lausanne,Executive Board,SystemsX.ch,Technology
941,Felix,Naef,ETH Lausanne,EPF,Lausanne,Member of evaluation committee Advanced Postdoc Mobility,SNF,Education & research
942,Peter,Nagel,Uni Basel,UBA,Basel,Mitglied des Stiftungsrates,"Pro Entomologia, Naturhistorisches Museum, Basel","Society, Social, Culture & Sports"
943,Tatsuya,Nakada,ETH Lausanne,EPF,Lausanne,Chair of a B-factory Programme Advisory Committee,"High Energy Accelerator Organization, Tsukuba, Japan",Education & research
944,Tatsuya,Nakada,ETH Lausanne,EPF,Lausanne,Chair of the Scientific Advisory Committee,"National Institute for Subatomic Physics, Amsterdam",Education & research
945,Tatsuya,Nakada,ETH Lausanne,EPF,Lausanne,Chair of the Scientific Committee (from September 2016),"INFN, Italie",Education & research
946,Tatsuya,Nakada,ETH Lausanne,EPF,Lausanne,Chair of the Scientific Policy Committee for the CERN Council,"CERN, Genève",Education & research
947,Tatsuya,Nakada,ETH Lausanne,EPF,Lausanne,Editor of Journal of High Energy Physics,"Springer-Verlag, Heidelberg, Germany",Media & communication
948,Tatsuya,Nakada,ETH Lausanne,EPF,Lausanne,Editor of Nuclear Physics B,"Elsevier Publishing, Amsterdam",Education & research
949,Tatsuya,Nakada,ETH Lausanne,EPF,Lausanne,Member of the Scientific Advisory Committee for the Next Einstein Forum,"African Institute for Mathematical Science, Cape Town, South Africa",Education & research
950,Tobias,Nef,Uni Bern,UBE,Bern,NA,Alterniity GmbH,Technology
951,Bradley,Nelson,ETH Zürich,ETH,Zurich,VR-Mandat,Aeon Scientific AG,Pharma & health
952,Bradley,Nelson,ETH Zürich,ETH,Zurich,VR-Mandat,Femtotools AG,"Industry, construction & agriculture"
953,Bradley,Nelson,ETH Zürich,ETH,Zurich,VR-Mandat,Magnebotix AG,Technology
954,Dario,Neri,ETH Zürich,ETH,Zurich,Mitarbeit in Projekt,Philochem AG,Technology
